GameID,Team,PA,AB,R,H,HR,RBI,BB,HBP,SO,GO,FO,NP,GDP,LOB,AVG,OPS,LI_b,WPA_b,RE24_b,IP,TBF,H_p,R_p,ER,BB_p,HBP_p,K,HR_p,GO-FO,NP-S,IR-IS,GSC,ERA,WHIP,LI_p,WPA_p,RE24_p
04월 02일,한화,41,36,4,10,0,4,5,0,11,8,7,161,1,20,0.278,0.699,3.35,-0.141,-0.58,8,35,9,6,5,3,0,4,1,09월 09일,135-88,3-0,29,5.63,1.5,0.6,-0.36,0.08
04월 02일,두산,35,32,6,9,1,6,3,0,4,9,9,135,2,15,0.281,0.718,1.63,0.359,-0.08,9,41,10,4,4,5,0,11,0,08월 07일,161-103,1-0,47,4,1.67,1.38,0.14,0.6
04월 02일,SSG,42,36,4,8,0,4,3,1,8,10,11,144,0,16,0.222,0.571,7.39,-0.207,-1.1,10,31,0,0,0,1,0,11,0,09월 10일,124-86,0-0,96,0,0.1,0.62,0.705,5.1
04월 02일,NC,31,30,0,0,0,0,1,0,11,9,10,124,0,1,0,0.032,1.63,-0.704,-5.11,10,42,8,4,4,3,1,8,0,10월 11일,144-101,04월 03일,72,3.6,1.1,2.26,0.206,1.11
04월 02일,삼성,30,29,1,2,0,1,1,0,5,7,14,110,0,6,0.069,0.169,2.12,-0.431,-3.59,8,38,11,4,4,5,0,4,0,11월 05일,146-87,04월 01일,50,4.5,2,0.69,-0.069,0.08
04월 02일,KT,38,32,4,11,0,4,5,0,4,11,5,146,2,21,0.344,0.838,1.91,0.068,-0.09,9,30,2,1,1,1,0,5,0,07월 14일,110-74,0-0,68,1,0.33,0.92,0.43,3.59
04월 02일,LG,39,33,9,6,1,9,3,2,10,8,8,131,0,14,0.182,0.615,1.43,0.147,4.43,9,34,3,0,0,3,2,10,0,06월 10일,124-84,5-0,76,0,0.67,0.64,0.352,3.59
04월 02일,KIA,34,29,0,3,0,0,3,2,10,6,10,124,1,12,0.103,0.373,1.76,-0.35,-3.59,9,39,6,9,5,3,2,10,1,08월 08일,131-87,0-0,64,5,1,0.35,-0.148,-4.41
04월 02일,롯데,40,36,7,9,0,6,4,0,11,11,4,158,0,18,0.25,0.658,1.91,0.147,2.41,9,39,9,2,2,3,0,11,0,06월 10일,154-101,1-0,55,2,1.33,0.98,0.353,2.59
04월 02일,키움,39,36,2,9,0,2,3,0,11,6,10,154,0,19,0.25,0.614,2.6,-0.353,-2.58,9,40,9,7,3,4,0,11,0,11월 04일,158-108,0-0,59,3,1.44,0.7,-0.146,-2.41
04월 03일,한화,31,31,0,3,0,0,0,0,8,8,11,111,0,7,0.097,0.226,3.44,-0.742,-3.59,8,31,7,1,1,1,0,9,1,10월 03일,114-74,0-0,64,1.13,1,0.85,0.242,3.08
04월 03일,두산,31,29,1,7,1,1,1,0,9,10,3,114,0,14,0.241,0.612,2.34,-0.242,-3.09,9,31,3,0,0,0,0,8,0,08월 11일,111-78,0-0,71,0,0.33,1.48,0.741,3.59
04월 03일,SSG,36,31,4,7,3,4,3,0,8,5,10,144,0,14,0.226,0.802,1.48,0.002,-0.58,9,34,5,1,1,3,0,10,0,09월 06일,135-88,1-0,73,1,0.89,2.43,0.498,1.59
04월 03일,NC,34,31,1,5,0,1,3,0,10,9,6,135,1,17,0.161,0.429,3.32,-0.497,-1.6,9,36,7,4,3,3,0,8,3,05월 10일,144-89,02월 01일,57,3,1.11,0.53,-0.003,0.58
04월 03일,삼성,38,38,6,11,0,6,0,0,5,10,12,149,0,15,0.289,0.605,2.71,0.463,1.41,9,41,8,5,5,5,1,10,1,06월 10일,167-107,02월 01일,63,5,1.44,1.35,0.038,-0.41
04월 03일,KT,41,34,5,8,1,4,5,1,10,6,10,167,0,21,0.235,0.674,5.45,-0.038,0.4,9,38,11,6,5,0,0,5,0,10월 12일,149-102,02월 02일,74,5,1.22,1.54,-0.463,-1.41
04월 03일,LG,36,34,3,10,0,3,1,1,15,6,3,132,2,8,0.294,0.686,1.26,-0.112,-0.61,9,42,10,2,2,6,0,6,1,06월 11일,156-103,3-0,41,2,1.78,2.8,0.612,2.59
04월 03일,KIA,42,36,2,10,1,2,6,0,6,6,11,156,1,20,0.278,0.798,5.49,-0.611,-2.6,9,36,10,3,3,1,1,15,0,06월 03일,132-96,3-0,40,3,1.22,0.84,0.113,0.59
04월 03일,롯데,42,40,3,12,0,3,1,1,8,14,6,178,1,18,0.3,0.683,3.36,-0.304,-2.11,9.1,41,9,4,4,4,0,7,0,11월 10일,170-103,03월 01일,56,3.86,1.39,1.57,-0.197,2.09
04월 03일,키움,41,37,4,9,0,4,4,0,7,11,10,170,0,14,0.243,0.641,3.76,0.197,-2.11,10,42,12,3,3,1,1,8,0,06월 14일,178-120,0-0,58,2.7,1.3,2.12,0.304,2.1
04월 05일,삼성,42,29,6,6,1,6,7,1,6,9,8,169,0,21,0.207,0.713,2.38,0.449,1.41,9,40,11,5,4,1,0,9,1,07월 09일,165-110,02월 01일,44,4,1.33,2.53,0.05,-0.41
04월 05일,두산,40,37,5,11,1,4,1,0,9,7,9,165,1,23,0.297,0.721,4.49,-0.051,0.41,9,42,6,6,5,7,1,6,1,09월 08일,169-101,04월 01일,50,5,1.44,1.12,-0.451,-1.41
04월 05일,롯데,44,36,5,12,1,5,4,1,6,9,10,160,1,29,0.333,0.839,3.52,0.095,1.4,9,32,2,1,1,2,0,12,1,06월 09일,115-73,0-0,77,1,0.44,0.55,0.406,3.59
04월 05일,NC,32,30,1,2,1,1,2,0,12,6,9,115,0,5,0.067,0.325,1.66,-0.407,-3.6,9,44,12,5,5,4,1,6,1,09월 10일,160-101,03월 03일,50,5,1.78,0.81,-0.095,-1.41
04월 05일,SSG,40,36,8,11,0,7,1,1,5,12,9,142,1,14,0.306,0.75,2.08,0.508,3.41,9,41,12,5,5,5,0,9,0,07월 08일,135-83,0-0,41,5,1.89,0.95,-0.01,-0.41
04월 05일,KT,41,36,5,12,0,5,5,0,9,7,8,135,3,17,0.333,0.804,2.98,0.009,0.42,9,40,11,8,7,1,1,5,0,12월 09일,142-94,04월 04일,42,7,1.33,0.93,-0.51,-3.41
04월 05일,한화,37,34,3,7,0,3,2,0,12,10,6,160,0,16,0.206,0.478,3.25,-0.089,-1.6,8,35,6,4,4,6,1,2,0,06월 12일,128-71,03월 01일,50,4.5,1.5,2.25,-0.411,0.08
04월 05일,KIA,35,26,4,6,0,4,6,1,2,6,12,128,1,15,0.231,0.663,4.54,0.412,-0.08,9,37,7,3,1,2,0,12,0,10월 06일,160-103,06월 01일,68,1,1,2.29,0.089,1.59
04월 05일,LG,41,38,8,12,1,8,2,0,2,19,5,144,0,19,0.316,0.797,2.21,0.406,4.41,9,38,5,4,4,4,1,12,1,10월 04일,155-99,0-0,50,4,1,1.05,0.094,0.59
04월 05일,키움,38,33,4,5,1,3,4,1,12,10,4,155,0,11,0.152,0.536,2.04,-0.095,-0.58,9,41,12,8,5,2,0,2,1,05월 19일,144-96,0-0,53,5,1.56,1.05,-0.406,-4.41
04월 06일,삼성,41,34,7,10,0,6,4,0,6,10,9,149,1,19,0.294,0.712,2.09,0.129,2.4,9,32,5,1,1,2,0,6,1,09월 10일,129-75,1-0,67,1,0.78,0.33,0.37,3.59
04월 06일,두산,32,30,1,5,1,1,2,0,6,9,10,129,2,5,0.167,0.519,1.99,-0.369,-3.61,9,41,10,7,4,4,0,6,0,10월 09일,149-97,01월 01일,56,4,1.56,0.5,-0.131,-2.41
04월 06일,롯데,34,29,0,4,0,0,5,0,9,7,8,125,1,13,0.138,0.403,1.49,-0.354,-4.6,8,35,9,5,2,2,0,5,0,11월 06일,123-79,03월 02일,49,2.25,1.38,0.55,-0.147,-0.91
04월 06일,NC,35,32,5,9,0,4,2,0,5,11,6,123,0,14,0.281,0.668,1.53,0.147,0.9,9,34,4,0,0,5,0,9,0,07월 08일,125-73,0-0,68,0,1,0.45,0.354,4.59
04월 06일,SSG,33,32,3,6,1,3,0,1,10,9,6,115,1,4,0.188,0.493,1.05,0.055,-1.6,9,33,3,0,0,3,0,9,0,06월 11일,129-82,0-0,72,0,0.67,0.81,0.444,4.59
04월 06일,KT,33,30,0,3,0,0,3,0,9,6,11,129,0,11,0.1,0.282,4.85,-0.445,-4.59,9,33,6,3,3,0,1,10,1,09월 06일,115-84,0-0,70,3,0.67,0.31,-0.055,1.59
04월 06일,한화,41,34,4,7,1,3,5,1,6,11,10,166,0,27,0.206,0.649,3.1,-0.237,-0.6,8,43,12,7,7,5,2,10,0,04월 10일,182-113,04월 02일,55,7.88,2.13,0.74,-0.265,-2.92
04월 06일,KIA,43,36,7,12,0,7,5,2,10,4,10,182,0,25,0.333,0.831,2.02,0.265,2.9,9,41,7,4,3,5,1,6,1,11월 10일,166-100,4-0,60,3,1.33,1.34,0.235,0.58
04월 06일,LG,40,35,2,5,1,2,4,0,7,11,10,151,2,12,0.143,0.454,2.63,-0.368,-3.62,11,43,5,1,1,3,2,7,0,12월 12일,176-114,3-0,64,0.82,0.73,2.38,0.87,4.61
04월 06일,키움,43,38,1,5,0,1,3,2,7,12,12,176,1,16,0.132,0.417,2.34,-0.868,-4.62,11,40,5,2,2,4,0,7,1,11월 10일,151-94,02월 01일,61,1.64,0.82,1.84,0.369,3.61
04월 07일,삼성,41,35,5,8,0,5,5,1,6,11,10,175,0,20,0.229,0.598,2.82,-0.041,0.41,8,43,10,6,5,6,3,5,0,07월 09일,151-84,02월 01일,44,5.63,2,2.23,-0.458,-1.92
04월 07일,두산,43,33,6,10,0,5,6,3,5,7,9,151,0,28,0.303,0.816,3.44,0.459,1.9,9,41,8,5,5,5,1,6,0,11월 10일,175-104,04월 02일,31,5,1.44,1.7,0.043,-0.41
04월 07일,롯데,34,30,2,5,0,2,4,0,7,13,5,135,2,14,0.167,0.432,3.04,-0.136,-2.6,9,34,5,1,1,2,0,10,0,06월 09일,122-81,02월 01일,73,1,0.78,2.03,0.636,3.58
04월 07일,NC,34,31,1,5,0,1,2,0,10,6,9,122,0,12,0.161,0.438,4.22,-0.636,-3.6,9,34,5,2,1,4,0,7,0,05월 13일,135-85,03월 02일,64,1,1,1.27,0.137,2.59
04월 07일,SSG,39,37,4,12,0,4,0,0,9,6,10,129,0,19,0.324,0.702,1.18,0.125,0.41,9,35,8,3,3,0,1,7,3,07월 12일,130-81,0-0,64,3,0.89,1.38,0.373,1.59
04월 07일,KT,35,34,3,8,3,3,0,1,7,7,12,130,1,12,0.235,0.757,2.23,-0.373,-1.59,9,39,12,4,4,0,0,9,0,06월 10일,129-92,1-0,40,4,1.33,0.31,-0.127,-0.42
04월 07일,한화,37,34,2,7,0,1,3,0,7,10,8,141,0,19,0.206,0.505,1.91,-0.258,-2.59,8,37,8,6,6,5,0,7,1,10월 07일,154-90,1-0,47,6.75,1.63,1.12,-0.242,-1.92
04월 07일,KIA,37,32,6,8,1,6,5,0,7,10,7,154,0,16,0.25,0.757,2.87,0.242,1.92,9,37,7,2,1,3,0,7,0,10월 08일,141-86,1-0,56,1,1.11,0.88,0.258,2.59
04월 07일,LG,38,36,6,11,2,5,1,1,3,12,10,122,2,13,0.306,0.87,1.52,0.239,1.41,9,32,4,0,0,2,0,4,0,12월 09일,112-72,0-0,69,0,0.67,0.33,0.26,3.59
04월 07일,키움,32,30,0,4,0,0,2,0,4,12,9,112,0,10,0.133,0.321,1.65,-0.26,-3.59,9,38,11,6,6,1,1,3,2,12월 10일,122-78,0-0,37,6,1.33,0.26,-0.24,-1.41
04월 08일,NC,40,37,4,10,0,4,3,0,6,7,14,149,0,20,0.27,0.676,1.71,0.139,-0.59,9,31,4,1,1,0,0,9,0,05월 11일,105-84,0-0,82,1,0.44,0.57,0.362,3.59
04월 08일,LG,31,31,1,4,0,1,0,0,9,5,11,105,0,5,0.129,0.355,1.65,-0.363,-3.6,9,40,10,4,4,3,0,6,0,07월 14일,149-107,1-0,37,4,1.44,0.37,-0.138,0.59
04월 08일,KIA,32,29,0,2,0,0,3,0,8,9,9,128,0,9,0.069,0.225,2.43,-0.519,-4.6,8,33,7,3,3,2,0,9,0,03월 09일,125-82,01월 01일,74,3.38,1.13,0.88,0.018,1.08
04월 08일,SSG,33,30,3,7,0,3,2,0,9,3,9,125,0,10,0.233,0.681,1.99,-0.018,-1.09,9,32,2,0,0,3,0,8,0,09월 09일,128-85,0-0,70,0,0.56,0.84,0.518,4.59
04월 08일,두산,42,34,6,10,0,5,7,0,15,3,7,178,0,16,0.294,0.846,1.37,0.324,1.4,9,35,7,1,0,4,0,5,0,11월 07일,133-87,3-0,68,0,1.22,0.37,0.176,3.59
04월 08일,롯데,35,31,1,7,0,0,4,0,5,11,7,133,3,11,0.226,0.572,0.84,-0.178,-3.6,9,42,10,6,6,7,0,15,0,03월 07일,178-106,4-0,28,6,1.89,0.32,-0.324,-1.41
04월 08일,키움,35,33,1,6,0,1,2,0,3,14,9,118,0,12,0.182,0.411,3.07,-0.326,-3.6,9,33,2,0,0,4,0,8,0,10월 09일,130-86,0-0,81,0,0.67,2.85,0.825,4.59
04월 08일,삼성,33,29,0,2,0,0,4,0,8,10,9,130,1,13,0.069,0.251,5.91,-0.825,-4.58,9,35,6,1,1,2,0,3,0,09월 14일,118-81,0-0,63,1,0.89,0.98,0.326,3.59
04월 08일,KT,40,32,4,5,0,4,5,2,12,8,7,171,0,23,0.156,0.464,3.28,0.234,-0.59,9,35,3,2,2,5,1,11,1,06월 08일,158-95,1-0,58,2,0.89,1.23,0.268,2.59
04월 08일,한화,35,28,2,3,1,2,5,1,11,6,8,158,1,14,0.107,0.479,2.03,-0.27,-2.59,9,40,5,4,3,5,2,12,0,08월 07일,171-108,06월 02일,55,3,1.11,1.61,-0.231,0.59
04월 09일,NC,39,32,6,9,0,4,5,0,9,6,8,151,1,13,0.281,0.712,3.29,0.201,1.41,8,36,8,7,7,3,1,2,0,08월 13일,128-82,03월 03일,49,7.88,1.38,1.57,-0.701,-2.92
04월 09일,LG,36,31,7,8,0,6,3,1,2,13,8,128,1,13,0.258,0.72,3.29,0.702,2.91,9,39,9,6,4,5,0,9,0,06월 08일,151-92,02월 02일,31,4,1.56,1.82,-0.201,-1.41
04월 09일,KIA,36,33,5,6,1,5,3,0,6,9,11,136,0,7,0.182,0.583,0.71,-0.16,0.39,8,40,13,9,9,3,2,3,0,10월 07일,143-96,0-0,12,10.13,2,0.21,-0.34,-3.92
04월 09일,SSG,40,35,9,13,0,9,3,2,3,10,7,143,0,12,0.371,0.907,0.88,0.34,3.92,9,36,6,5,5,3,0,6,1,09월 11일,136-82,0-0,74,5,1,0.12,0.16,-0.41
04월 09일,두산,34,33,4,6,0,4,1,0,9,14,4,125,0,5,0.182,0.479,2.19,-0.355,-0.59,8,39,11,5,3,4,1,3,0,09월 11일,145-92,3-0,39,3.38,1.88,0.74,-0.145,-0.93
04월 09일,롯데,39,34,5,11,0,5,4,1,3,9,11,145,0,19,0.324,0.792,2.07,0.145,0.94,9,34,6,4,3,1,0,9,0,04월 14일,125-79,0-0,57,3,0.78,1.47,0.354,0.59
04월 09일,키움,34,31,3,7,1,3,2,0,7,12,5,156,2,9,0.226,0.628,1.51,-0.052,-1.59,9,32,4,0,0,1,0,8,0,12월 07일,115-79,1-0,72,0,0.56,0.95,0.552,3.59
04월 09일,삼성,32,31,0,4,0,0,1,0,8,12,7,115,2,11,0.129,0.317,3.15,-0.552,-3.59,9,34,7,3,2,2,0,7,1,12월 05일,156-111,1-0,67,2,1,0.39,0.053,1.6
04월 09일,KT,32,30,1,4,0,1,1,0,14,7,6,136,0,6,0.133,0.389,1.13,-0.274,-3.6,8,36,10,7,5,2,1,8,2,05월 09일,168-106,01월 01일,39,5.63,1.5,0.27,-0.226,-2.93
04월 09일,한화,36,33,7,10,2,5,2,1,8,5,9,168,0,9,0.303,0.846,1.94,0.226,2.91,9,32,4,1,1,1,0,14,0,07월 06일,136-93,1-0,69,1,0.56,0.35,0.274,3.59
04월 10일,NC,39,33,3,10,1,3,6,0,4,15,4,143,3,18,0.303,0.834,6.01,-0.222,-1.6,8,37,11,5,5,4,0,8,1,07월 07일,136-94,3-0,29,5.63,1.88,0.71,-0.278,-0.92
04월 10일,LG,37,33,5,11,1,4,4,0,8,7,7,136,1,18,0.333,0.89,1.78,0.277,0.92,9,39,10,3,3,6,0,4,1,04월 15일,143-88,1-0,38,3,1.78,1.46,0.223,1.59
04월 10일,KIA,37,32,2,6,0,2,5,0,4,12,10,150,2,17,0.188,0.516,0.72,-0.201,-1.59,8,40,10,11,6,4,1,5,3,11월 09일,150-96,03월 03일,32,6.75,1.75,0.24,-0.3,-6.92
04월 10일,SSG,40,35,11,10,3,10,4,1,5,11,9,150,1,17,0.286,0.975,0.84,0.297,6.9,9,37,6,2,2,5,0,4,0,12월 10일,150-89,02월 01일,57,2,1.22,0.18,0.201,1.59
04월 10일,두산,47,43,4,14,0,3,2,0,8,11,10,160,2,23,0.326,0.72,5.05,0.066,-1.62,11,41,10,3,3,1,1,10,1,09월 07일,153-102,0-0,52,2.45,1,1.38,0.436,2.61
04월 10일,롯데,41,38,3,10,1,3,1,1,10,9,7,153,3,14,0.263,0.695,2.13,-0.434,-2.61,11,47,14,4,3,2,0,8,0,11월 10일,160-110,02월 02일,58,2.45,1.45,1.95,-0.065,1.61
04월 10일,키움,39,36,6,10,3,6,1,1,1,17,7,112,1,16,0.278,0.864,2.89,0.529,1.41,9,38,12,5,5,1,0,2,1,06월 17일,126-86,1-0,46,5,1.44,2.04,-0.028,-1.41
04월 10일,삼성,38,37,5,12,1,5,1,0,2,17,6,126,2,10,0.324,0.828,4.21,0.028,1.41,9,39,10,6,6,1,1,1,3,07월 17일,112-81,2-0,45,6,1.22,1.77,-0.528,-1.41
04월 10일,KT,41,34,4,10,0,4,4,2,5,9,11,145,1,17,0.294,0.684,6.2,-0.211,0.41,8,37,11,6,4,2,0,7,1,03월 14일,141-85,1-0,45,4.5,1.63,0.8,-0.288,-1.92
04월 10일,한화,37,35,6,11,1,6,2,0,7,14,3,141,1,17,0.314,0.837,1.52,0.29,1.91,9,41,10,4,4,4,2,5,0,09월 11일,145-90,02월 01일,37,4,1.56,1.43,0.211,-0.4
04월 12일,SSG,35,33,4,8,1,4,1,1,9,5,11,129,0,6,0.242,0.65,2.09,0.134,-0.58,9,32,6,1,1,1,0,4,0,09월 09일,115-75,0-0,68,1,0.78,0.98,0.366,3.59
04월 12일,LG,32,30,1,6,0,1,1,0,4,9,9,115,2,9,0.2,0.459,2.36,-0.366,-3.59,9,35,8,4,4,1,1,9,1,05월 11일,129-86,0-0,39,4,1,0.38,-0.133,0.59
04월 12일,한화,33,31,0,4,0,0,2,0,11,7,8,139,0,10,0.129,0.343,2.56,-0.551,-4.58,8,33,7,2,2,4,0,7,1,11월 03일,144-95,0-0,52,2.25,1.38,0.5,0.05,2.08
04월 12일,삼성,33,29,2,7,1,2,4,0,7,11,3,144,1,12,0.241,0.747,1.95,-0.053,-2.09,9,33,4,0,0,2,0,11,0,07월 08일,139-93,0-0,77,0,0.67,1.13,0.551,4.59
04월 12일,두산,36,32,3,9,0,3,2,0,8,8,8,129,1,11,0.281,0.658,1.92,-0.044,-1.58,9,37,7,1,1,3,1,11,0,04월 11일,157-104,1-0,57,1,1.11,1.54,0.545,3.59
04월 12일,KT,37,33,1,7,0,0,3,1,11,4,11,157,0,14,0.212,0.57,3.5,-0.545,-3.6,9,36,9,3,3,2,0,8,0,08월 08일,129-91,0-0,59,3,1.22,0.79,0.043,1.59
04월 12일,롯데,40,35,5,7,1,5,3,0,10,15,5,166,0,23,0.2,0.593,2.92,-0.006,0.42,8,37,8,6,2,3,1,13,1,03월 07일,131-87,04월 01일,55,2.25,1.38,2.11,-0.494,-1.92
04월 12일,KIA,37,32,6,8,1,6,3,1,13,3,7,131,1,15,0.25,0.708,4.36,0.495,1.92,9,40,7,5,4,3,0,10,1,05월 15일,166-112,0-0,33,4,1.11,1.57,0.006,-0.41
04월 12일,NC,31,31,0,5,0,0,0,0,6,11,8,120,0,7,0.161,0.387,1.13,-0.227,-4.6,8,40,12,10,10,4,3,5,2,05월 11일,135-81,02월 02일,33,11.25,2,0.16,-0.274,-5.91
04월 12일,키움,40,33,10,12,2,9,4,3,5,5,11,135,0,9,0.364,1.111,1.1,0.272,5.92,9,31,5,0,0,0,0,6,0,11월 08일,120-83,0-0,76,0,0.56,0.19,0.226,4.59
04월 13일,SSG,44,36,4,10,0,4,5,2,7,12,7,180,0,25,0.278,0.803,4.46,0.172,-0.6,9,40,10,2,2,4,0,7,1,06월 10일,133-85,03월 01일,52,2,1.56,2.45,0.326,2.6
04월 13일,LG,40,34,2,10,1,2,4,0,7,6,10,133,0,24,0.294,0.75,2.84,-0.326,-2.6,9,44,10,4,4,5,2,7,0,12월 07일,180-110,03월 01일,49,4,1.67,1.56,-0.173,0.59
04월 13일,한화,31,31,1,4,1,1,0,0,7,12,8,120,0,5,0.129,0.355,1.42,-0.2,-2.59,8,41,12,12,7,3,0,5,2,08월 10일,161-109,01월 01일,34,7.88,1.88,0.25,-0.3,-7.92
04월 13일,삼성,41,36,12,12,2,11,3,0,5,8,10,161,1,13,0.333,0.986,1.4,0.302,7.92,9,31,4,1,1,0,0,7,1,12월 08일,120-86,0-0,64,1,0.44,0.23,0.2,2.59
04월 13일,NC,47,41,4,9,1,4,2,1,9,14,9,200,0,21,0.22,0.56,2.24,-0.659,-2.12,11.2,55,11,5,5,9,3,11,0,08월 11일,232-133,3-0,25,3.86,1.71,1.96,0.16,2.12
04월 13일,키움,55,42,5,11,0,5,9,3,11,8,11,232,1,22,0.262,0.759,3.65,-0.159,-2.12,12,47,9,4,4,2,1,9,1,09월 14일,200-124,3-0,33,3,0.92,1.75,0.66,2.12
04월 14일,SSG,35,30,1,6,0,1,4,1,10,5,9,145,3,10,0.2,0.614,2.74,-0.293,-3.59,8,36,9,5,4,3,0,4,0,08월 11일,146-95,0-0,42,4.5,1.5,0.56,-0.207,-0.92
04월 14일,LG,36,31,5,9,0,4,3,0,4,8,11,146,0,20,0.29,0.73,2.66,0.207,0.93,9,35,6,1,1,4,1,10,0,05월 09일,145-93,0-0,64,1,1.11,0.65,0.293,3.59
04월 14일,한화,34,32,3,7,0,2,1,0,10,11,3,124,1,11,0.219,0.492,1.01,-0.002,-0.6,8,40,12,8,6,2,1,5,2,11월 07일,159-103,02월 01일,55,6.75,1.75,0.72,-0.499,-3.92
04월 14일,삼성,40,35,8,12,2,8,2,1,5,11,7,159,1,20,0.343,0.956,3.17,0.499,3.91,9,34,7,3,1,1,0,10,0,11월 03일,124-88,0-0,62,1,0.89,0.4,0.001,0.59
04월 14일,두산,43,38,5,11,0,5,3,0,9,8,10,161,0,17,0.289,0.701,5.73,0.315,-1.09,10,40,8,4,4,2,0,9,0,09월 11일,157-93,03월 03일,64,3.6,1,2.31,0.184,1.1
04월 14일,KT,40,37,4,8,0,4,2,0,9,9,11,157,1,18,0.216,0.526,2.1,-0.185,-1.09,10,43,11,5,5,3,0,9,0,08월 10일,161-111,04월 02일,51,4.5,1.4,2.03,-0.315,1.11
04월 14일,롯데,41,36,3,9,0,3,3,0,8,4,12,149,0,29,0.25,0.641,3.31,-0.096,-1.58,9,36,8,2,1,3,0,10,0,09월 06일,158-103,0-0,49,1,1.22,1.92,0.598,2.59
04월 14일,KIA,36,33,2,8,0,0,3,0,10,9,6,158,2,14,0.242,0.579,3.28,-0.597,-2.6,9,41,9,3,3,3,0,8,0,04월 12일,149-101,4-0,49,3,1.33,1.12,0.097,1.59
04월 14일,NC,34,30,0,4,0,0,2,1,10,8,8,140,0,15,0.133,0.379,4.37,-0.743,-4.59,8,32,7,1,1,0,1,8,0,07월 07일,123-91,0-0,61,1.13,0.88,0.7,0.244,3.08
04월 14일,키움,32,30,1,7,0,1,0,1,8,7,7,123,0,15,0.233,0.558,2.97,-0.243,-3.09,9,34,4,0,0,2,1,10,0,08월 08일,140-91,0-0,76,0,0.67,1.73,0.744,4.59
04월 15일,키움,38,36,4,10,2,4,1,0,10,7,10,148,0,12,0.278,0.789,2.1,0.083,-0.59,9,36,6,2,2,3,1,7,0,12월 06일,130-82,0-0,64,2,1,1.91,0.417,0.59
04월 15일,두산,36,32,2,6,0,2,3,1,7,12,6,130,0,18,0.188,0.497,4.47,-0.417,-0.58,9,38,10,4,4,1,0,10,2,07월 10일,148-95,1-0,56,4,1.22,0.55,-0.083,0.59
04월 15일,삼성,32,32,0,4,0,0,0,0,6,17,5,110,0,12,0.125,0.344,0.82,-0.229,-4.59,8,39,10,5,4,3,1,3,0,10월 08일,143-85,3-0,31,4.5,1.63,0.25,-0.271,-0.92
04월 15일,SSG,39,35,5,10,0,4,3,1,3,10,8,143,0,22,0.286,0.73,1.84,0.271,0.92,9,32,4,0,0,0,0,6,0,05월 17일,110-76,0-0,72,0,0.44,0.36,0.23,4.59
04월 15일,KT,42,33,7,6,1,6,8,0,10,12,4,179,0,16,0.182,0.606,3.38,0.129,2.41,8,39,14,9,9,3,0,6,1,07월 08일,151-98,04월 04일,28,10.13,2.13,0.93,-0.629,-4.92
04월 15일,롯데,39,35,9,14,1,9,3,0,6,7,8,151,0,14,0.4,1.036,2.2,0.63,4.91,9,42,6,7,6,8,0,10,1,12월 04일,179-95,05월 02일,43,6,1.56,1.25,-0.13,-2.41
04월 15일,KIA,32,29,0,3,0,0,3,0,11,5,10,145,0,12,0.103,0.291,2.43,-0.414,-3.57,8,40,12,5,5,4,1,6,1,06월 08일,148-104,01월 01일,44,5.63,2,0.54,-0.086,1.08
04월 15일,NC,40,33,5,12,1,5,4,1,6,6,8,148,1,28,0.364,1.083,1.96,0.086,-1.08,9,32,3,0,0,3,0,11,0,05월 10일,145-96,1-0,74,0,0.67,0.63,0.415,3.59
04월 16일,키움,38,34,1,7,0,1,3,1,9,10,7,161,0,14,0.206,0.524,3.86,-0.354,-3.58,8,35,7,4,3,2,1,3,0,05월 16일,132-83,0-0,53,3.38,1.13,0.53,-0.146,0.08
04월 16일,두산,35,31,4,7,0,3,2,1,3,16,5,132,0,19,0.226,0.584,1.64,0.146,-0.07,9,38,7,1,1,3,1,9,0,10월 07일,161-100,3-0,58,1,1.11,1.14,0.354,3.59
04월 16일,삼성,38,34,2,7,0,2,3,1,3,11,12,151,0,17,0.206,0.524,3.17,-0.239,-2.6,8,35,7,6,6,4,2,1,0,04월 16일,146-94,1-0,33,6.75,1.38,0.4,-0.262,-1.92
04월 16일,SSG,35,28,6,7,0,6,4,2,1,4,16,146,1,12,0.25,0.728,1.89,0.261,1.92,9,38,7,2,2,3,1,3,0,11월 12일,151-95,2-0,56,2,1.11,0.64,0.238,2.59
04월 16일,KT,43,40,8,15,2,6,2,0,12,7,6,164,0,18,0.375,0.98,2.17,0.207,2.41,9,33,7,0,0,0,0,7,0,11월 08일,123-79,0-0,66,0,0.78,0.41,0.293,4.59
04월 16일,롯데,33,33,0,7,0,0,0,0,7,11,8,123,1,12,0.212,0.424,1.67,-0.293,-4.59,9,43,15,8,8,2,0,12,2,07월 06일,164-118,02월 02일,32,8,1.89,0.38,-0.208,-2.41
04월 16일,KIA,49,45,14,19,1,13,2,1,9,8,10,189,0,21,0.422,1.16,0.81,0.4,9.4,9,32,5,0,0,2,0,5,0,11월 08일,117-77,0-0,69,0,0.78,0.1,0.1,4.59
04월 16일,NC,32,30,0,5,0,0,2,0,5,11,8,117,2,8,0.167,0.419,0.66,-0.099,-4.59,9,49,19,14,14,2,1,9,1,08월 10일,189-124,0-0,20,14,2.33,0.14,-0.401,-9.41
04월 16일,LG,47,40,6,13,0,5,6,1,6,15,6,195,0,27,0.325,0.826,1.08,0.239,1.4,9,34,3,2,2,6,0,9,0,09월 07일,150-88,03월 01일,68,2,1,0.67,0.262,2.59
