GameDate,Team,PA,AB,R,H,HR,RBI,BB,HBP,SO,GO,FO,NP,GDP,LOB,AVG,OPS,LI_b,WPA_b,RE24_b,IP,TBF,H_p,R_p,ER,BB_p,HBP_p,K,HR_p,GSC,ERA,WHIP,LI_p,WPA_p,RE24_p,NP_total,NP_strike,IR,IS,Result,home_away
2025-03-23,0,37,34,4,6,2,4,3,0,9,5,10,144,0,11,0.176,0.684,2.92,-0.305,-1.16,9.0,38,10,5,5,4,1,7,1,41,5.0,1.56,0.63,-0.194,1.15,144,87,1,0,0,1
2025-03-25,6,30,29,0,2,0,0,1,0,9,10,5,111,0,6,0.069,0.169,2.56,-0.569,-5.5,8.0,35,6,5,4,3,2,7,0,71,4.5,1.13,0.83,0.07,-0.12,149,92,5,3,0,0
2025-03-25,8,35,29,5,6,0,4,3,2,7,8,7,149,0,19,0.207,0.6,3.55,-0.069,0.13,9.0,30,2,0,0,1,0,9,0,82,0.0,0.33,0.91,0.57,5.49,111,73,0,0,1,1
2025-03-25,4,45,38,3,10,0,3,5,0,6,13,12,167,2,21,0.263,0.665,2.88,-0.048,-3.65,11.0,41,4,2,2,5,0,6,2,67,1.64,0.82,2.84,0.547,4.64,155,99,1,0,1,0
2025-03-25,5,41,35,2,4,2,2,5,0,6,12,6,155,0,14,0.114,0.511,2.81,-0.549,-4.65,11.0,45,10,3,2,5,0,6,0,60,1.64,1.36,1.57,0.049,3.64,167,109,4,0,0,1
2025-03-25,1,38,36,3,12,0,3,1,1,10,11,6,152,1,18,0.333,0.729,1.62,0.008,-2.44,8.0,39,12,8,8,4,1,4,2,37,9.0,2.0,0.55,-0.511,-3.16,179,106,2,1,0,0
2025-03-25,7,39,34,8,12,2,8,4,1,4,7,6,179,0,12,0.353,1.083,1.19,0.51,3.16,9.0,38,12,3,3,1,1,10,0,40,3.0,1.44,0.53,-0.01,2.47,152,102,2,0,1,1
2025-03-25,9,42,35,5,10,0,5,4,1,11,6,6,154,0,24,0.286,0.671,1.65,0.013,-0.51,8.0,44,12,14,9,8,1,9,4,23,10.13,2.5,0.47,-0.513,-9.1,178,103,0,0,0,0
2025-03-25,2,44,33,14,12,4,13,8,1,9,4,12,178,2,18,0.364,1.306,1.28,0.512,9.11,9.0,42,10,5,5,4,1,11,0,40,5.0,1.56,0.45,-0.013,0.49,154,97,0,0,1,1
2025-03-25,3,40,36,6,10,1,6,2,1,9,10,8,144,0,13,0.278,0.714,2.27,0.055,0.51,8.0,45,17,11,10,3,0,5,5,20,11.25,2.5,0.33,-0.556,-7.12,148,92,0,0,0,0
2025-03-25,0,45,40,11,17,5,11,3,0,5,10,7,148,0,25,0.425,1.28,1.07,0.555,7.12,9.0,40,10,6,5,2,1,9,1,54,5.0,1.33,0.55,-0.056,-0.51,144,91,2,1,1,1
2025-03-26,6,30,28,0,2,0,0,2,0,5,6,7,100,1,3,0.071,0.24,1.17,-0.407,-4.46,8.0,41,10,4,4,8,1,9,1,47,4.5,2.25,0.47,-0.093,0.87,171,100,1,0,0,0
2025-03-26,8,41,31,4,10,1,4,8,1,9,8,11,171,1,23,0.323,0.915,5.98,0.094,-0.85,9.0,30,2,0,0,2,0,5,0,86,0.0,0.44,0.64,0.407,4.46,100,70,0,0,1,1
2025-03-26,4,32,31,1,7,0,1,1,0,6,6,4,114,3,10,0.226,0.476,2.65,-0.534,-4.13,8.0,34,7,3,3,5,0,9,1,59,3.38,1.5,0.79,0.033,2.46,120,78,5,0,0,0
2025-03-26,5,34,27,3,7,1,3,5,0,9,14,4,120,0,16,0.259,0.819,2.43,-0.034,-2.47,9.0,32,7,1,1,1,0,6,0,62,1.0,0.89,1.65,0.533,4.14,114,77,1,0,1,1
2025-03-26,1,37,37,3,10,0,3,0,0,7,11,8,106,0,14,0.27,0.594,2.47,-0.046,-2.45,9.0,37,9,2,2,3,0,5,0,47,2.0,1.33,2.44,0.547,3.47,150,97,3,0,1,0
2025-03-26,7,37,34,2,9,0,2,3,0,5,9,10,150,1,18,0.265,0.677,7.02,-0.547,-3.46,9.0,37,10,3,3,0,0,7,0,46,3.0,1.11,0.92,0.047,2.46,106,79,0,0,0,1
2025-03-26,9,46,37,8,15,1,7,5,2,3,8,10,157,2,15,0.405,1.138,1.28,0.343,2.52,9.0,37,6,6,6,1,2,9,1,59,6.0,0.78,0.78,0.156,-0.52,148,94,2,1,1,0
2025-03-26,2,37,34,6,6,1,6,1,2,9,7,9,148,0,11,0.176,0.567,1.7,-0.156,0.53,9.0,46,15,8,8,5,2,3,1,25,8.0,2.22,0.4,-0.344,-2.52,157,92,4,2,0,1
2025-03-26,3,55,47,17,21,1,15,7,1,6,10,10,180,1,24,0.447,1.144,1.26,0.706,10.55,9.0,53,13,10,8,12,0,7,0,28,8.0,2.78,0.33,-0.204,-4.52,217,119,2,0,1,0
2025-03-26,0,53,41,10,13,0,10,12,0,7,6,14,217,0,31,0.317,0.96,1.63,0.205,4.54,9.0,55,21,17,13,7,1,6,1,27,13.0,3.11,0.47,-0.705,-10.54,180,107,3,2,0,1
2025-03-27,6,31,27,1,2,0,1,3,0,5,11,6,122,1,7,0.074,0.278,3.4,-0.622,-4.55,8.0,34,5,2,2,4,0,7,0,71,2.25,1.13,1.37,0.123,2.93,131,80,4,0,0,0
2025-03-27,8,34,30,2,5,0,2,4,0,7,10,10,131,0,13,0.167,0.465,4.78,-0.123,-2.95,9.0,31,2,1,1,3,0,5,0,79,1.0,0.56,1.57,0.624,4.56,122,80,0,0,1,1
2025-03-27,4,36,26,2,2,0,2,6,3,10,5,6,146,2,17,0.077,0.383,2.04,-0.268,-3.55,8.0,37,11,5,5,3,0,10,0,51,5.63,1.75,1.31,-0.231,-0.06,147,96,7,0,0,0
2025-03-27,5,37,34,5,11,0,5,3,0,10,7,7,147,1,19,0.324,0.731,4.07,0.232,0.07,9.0,36,2,2,2,6,3,10,0,50,2.0,0.89,1.14,0.269,3.55,146,80,1,0,1,1
2025-03-27,1,40,34,3,8,1,3,3,3,9,7,7,167,1,18,0.235,0.732,2.77,-0.323,-2.46,8.0,35,7,4,4,2,2,10,1,45,4.5,1.13,0.31,-0.177,0.87,145,94,2,0,0,0
2025-03-27,7,35,31,4,7,1,4,2,2,10,10,7,145,0,14,0.226,0.637,0.98,0.178,-0.88,9.0,40,8,3,1,3,3,9,1,63,1.0,1.22,0.82,0.322,2.48,167,104,2,2,1,1
2025-03-27,9,49,40,11,17,1,11,6,0,7,10,11,185,2,27,0.425,1.079,2.23,0.559,6.53,9.0,39,5,5,5,7,0,4,1,38,5.0,1.33,1.52,-0.059,0.47,161,95,1,0,1,0
2025-03-27,2,39,30,5,5,1,2,7,0,4,6,9,161,0,16,0.167,0.683,1.84,0.059,-0.48,9.0,49,17,11,9,6,0,7,1,36,9.0,2.56,1.28,-0.559,-6.53,185,115,6,1,0,1
2025-03-27,3,44,34,5,9,0,4,7,0,6,9,10,160,0,29,0.265,0.705,4.57,0.52,-0.46,9.0,39,6,3,3,7,1,5,1,54,3.0,1.44,1.34,-0.02,3.47,150,83,0,0,1,0
2025-03-27,0,39,31,3,6,1,3,7,1,5,10,9,150,1,14,0.194,0.682,2.12,0.02,-3.45,9.0,44,9,5,3,7,0,6,0,59,3.0,1.78,2.17,-0.522,0.45,160,92,4,0,0,1
2025-03-28,2,32,30,0,6,0,0,2,0,6,4,7,117,1,7,0.2,0.483,13.0,-0.555,-5.45,8.0,28,4,2,2,1,0,11,0,76,2.25,0.63,0.63,0.053,2.86,99,74,0,0,0,0
2025-03-28,1,28,27,2,4,0,2,1,0,11,8,8,99,1,4,0.148,0.401,2.0,-0.054,-2.86,9.0,32,6,0,0,2,0,6,0,73,0.0,0.89,1.25,0.554,5.47,117,69,2,0,1,1
2025-03-28,5,35,34,3,7,1,3,1,0,10,10,5,135,0,11,0.206,0.553,2.54,-0.178,-2.48,8.0,40,11,9,7,4,0,10,1,42,7.88,1.88,0.43,-0.322,-5.15,154,99,0,0,0,0
2025-03-28,3,40,35,9,11,1,7,4,0,10,7,8,154,0,17,0.314,0.946,1.53,0.321,5.13,9.0,35,7,3,3,1,0,10,1,69,3.0,0.89,0.24,0.179,2.47,135,97,0,0,1,1
2025-03-28,0,37,33,2,8,1,2,3,0,11,13,2,141,1,16,0.242,0.661,2.01,-0.145,-3.47,8.0,37,7,7,5,6,1,7,1,69,5.63,1.63,1.79,-0.353,-3.14,172,102,5,4,0,0
2025-03-28,6,37,30,7,7,1,6,6,1,7,8,7,172,1,12,0.233,0.811,4.48,0.354,3.14,9.0,37,8,2,2,3,0,11,1,62,2.0,1.22,0.54,0.145,3.47,141,92,2,0,1,1
2025-03-28,7,37,34,2,7,0,2,3,0,8,12,7,141,0,17,0.206,0.564,2.42,-0.217,-3.37,9.0,34,4,0,0,1,0,9,0,81,0.0,0.56,2.44,0.716,5.38,130,91,1,0,1,0
2025-03-28,4,34,32,0,4,0,0,1,0,9,9,10,130,0,13,0.125,0.277,3.15,-0.715,-5.37,9.0,37,7,2,2,3,0,8,0,66,2.0,1.11,0.73,0.216,3.38,141,84,3,0,0,1
2025-03-28,8,47,36,8,11,1,6,8,1,8,6,7,181,1,29,0.306,0.888,4.48,0.539,1.46,9.0,39,9,4,4,4,1,10,0,56,4.0,1.44,2.58,-0.04,1.53,157,104,2,0,1,0
2025-03-28,9,39,34,4,9,0,4,4,1,10,10,6,157,1,19,0.265,0.653,4.49,0.041,-1.52,9.0,47,11,8,6,8,1,8,1,55,6.0,2.11,1.95,-0.539,-1.48,181,110,4,2,0,1
2025-03-29,2,47,41,13,15,0,9,5,0,9,9,7,189,0,17,0.366,0.874,2.34,0.468,7.58,9.0,32,3,2,2,2,0,8,0,56,2.0,0.56,0.39,0.033,3.44,126,86,1,0,1,0
2025-03-29,1,32,29,2,3,0,2,2,0,8,10,7,126,1,8,0.103,0.294,0.86,-0.033,-3.45,9.0,47,15,13,9,5,0,9,0,51,9.0,2.22,0.87,-0.467,-7.57,189,120,8,5,0,1
2025-03-29,5,34,33,1,7,0,1,1,0,8,8,6,114,1,15,0.212,0.538,3.31,-0.524,-3.47,8.0,36,9,3,3,3,1,7,2,51,3.38,1.5,0.9,0.025,1.86,156,97,0,0,0,0
2025-03-29,3,36,32,3,9,2,3,3,1,7,8,8,156,1,18,0.281,0.83,3.47,-0.026,-1.86,9.0,34,7,1,1,1,0,8,0,69,1.0,0.89,1.44,0.525,3.47,114,79,0,0,1,1
2025-03-29,0,38,30,4,6,2,4,7,0,9,7,8,161,2,17,0.2,0.775,3.62,-0.178,-1.45,8.0,37,9,5,2,3,1,7,0,55,2.25,1.5,2.07,-0.323,-0.15,145,89,3,2,0,0
2025-03-29,6,37,32,5,9,0,5,3,1,7,11,5,145,1,18,0.281,0.705,7.36,0.323,0.15,9.0,38,6,4,4,7,0,9,2,43,4.0,1.44,1.52,0.177,1.46,161,94,0,0,1,1
2025-03-29,7,37,32,1,6,0,1,5,0,9,11,6,143,2,14,0.188,0.485,5.42,-0.45,-4.52,8.0,33,8,3,3,1,0,5,1,54,3.38,1.13,0.64,-0.051,1.9,101,71,0,0,0,0
2025-03-29,4,33,30,3,8,1,3,1,0,5,10,6,101,0,16,0.267,0.757,1.87,0.051,-1.9,9.0,37,6,1,1,5,0,9,0,61,1.0,1.22,1.3,0.449,4.51,143,84,0,0,1,1
2025-03-29,8,49,39,14,12,2,12,8,0,5,9,7,184,0,25,0.308,0.904,1.31,0.425,9.54,9.0,36,8,4,4,1,0,9,3,49,4.0,1.0,0.22,0.074,0.47,133,96,0,0,1,0
2025-03-29,9,36,35,4,8,3,4,1,0,9,11,12,133,1,17,0.229,0.736,1.73,-0.073,-0.46,9.0,49,12,14,9,8,0,5,2,22,9.0,2.22,0.22,-0.426,-9.54,184,121,0,0,0,1
2025-03-30,2,33,30,3,5,0,3,3,0,3,7,11,133,1,7,0.167,0.475,1.85,-0.128,-1.44,9.0,33,4,2,2,2,0,8,1,58,2.0,0.67,2.49,0.627,3.47,119,77,0,0,1,0
2025-03-30,1,33,30,2,4,1,2,2,0,8,12,10,119,0,11,0.133,0.415,8.74,-0.627,-3.44,9.0,33,5,3,2,3,0,3,0,59,2.0,0.89,0.79,0.128,1.46,133,79,0,0,0,1
2025-03-30,5,41,30,8,6,1,8,6,2,4,6,12,158,1,18,0.2,0.659,1.36,0.143,2.56,9.0,38,7,2,2,4,1,5,1,61,2.0,1.22,1.25,0.357,3.45,152,93,4,0,1,0
2025-03-30,3,38,32,2,7,1,2,4,1,5,8,10,152,1,18,0.219,0.637,2.05,-0.357,-3.44,9.0,41,6,8,7,6,2,4,1,59,7.0,1.33,0.79,-0.144,-2.54,158,87,6,5,0,1
2025-03-30,0,37,35,5,11,1,5,1,0,7,9,9,117,2,14,0.314,0.79,2.69,0.261,-0.5,9.0,38,6,3,3,4,2,8,0,54,3.0,1.11,1.72,0.239,1.52,163,101,2,0,1,0
2025-03-30,6,38,32,3,6,0,3,4,2,8,11,5,163,1,17,0.188,0.597,3.01,-0.24,-1.53,9.0,37,11,5,5,1,0,7,1,55,5.0,1.33,0.98,-0.262,0.51,117,77,1,1,0,1
2025-04-02,4,40,34,6,10,2,6,2,3,6,9,10,163,1,16,0.294,0.963,1.05,0.256,0.48,9.0,34,8,2,1,1,0,6,0,52,1.0,1.0,0.75,0.244,1.5,152,101,1,0,1,0
2025-04-02,6,34,33,2,8,0,1,1,0,6,8,11,152,1,15,0.242,0.507,1.76,-0.245,-1.5,9.0,40,10,6,6,2,3,6,2,31,6.0,1.33,0.39,-0.256,-0.5,163,94,0,0,0,1
2025-04-02,3,35,33,3,5,1,3,1,1,13,13,5,136,0,10,0.152,0.473,2.75,-0.258,-1.43,8.0,41,7,5,3,6,1,6,1,40,3.38,1.63,1.49,-0.243,-0.16,158,85,5,0,0,0
2025-04-02,1,41,33,5,7,1,2,6,1,6,5,10,158,0,29,0.212,0.653,4.46,0.243,0.17,9.0,35,5,3,3,1,1,13,1,58,3.0,0.67,1.24,0.257,1.45,136,91,0,0,1,1
2025-04-02,8,42,34,5,9,1,5,6,1,10,10,5,180,0,19,0.265,0.763,1.13,-0.019,-0.51,8.0,36,9,9,9,3,0,7,1,8,10.13,1.5,0.3,-0.479,-4.11,168,100,0,0,0,0
2025-04-02,7,36,32,9,9,1,9,3,0,7,6,9,168,0,8,0.281,0.833,0.65,0.479,4.11,9.0,42,9,5,5,6,1,10,1,35,5.0,1.67,0.62,0.021,0.51,180,119,5,2,1,1
2025-04-02,2,37,32,4,7,0,4,4,0,10,4,10,146,1,11,0.219,0.587,2.68,0.111,-1.45,9.0,35,4,2,2,4,0,12,1,62,2.0,0.89,1.37,0.39,3.46,154,94,0,0,1,0
2025-04-02,0,35,31,2,4,1,2,4,0,12,5,10,154,0,10,0.129,0.487,2.64,-0.391,-3.45,9.0,37,7,4,4,4,0,10,0,60,4.0,1.22,1.23,-0.111,1.45,146,87,1,0,0,1
2025-04-03,3,35,32,1,7,0,1,3,0,9,9,7,133,2,15,0.219,0.599,3.12,-0.274,-3.45,8.0,36,8,6,2,3,0,9,2,56,2.25,1.38,0.3,-0.225,-1.16,133,88,1,0,0,0
2025-04-03,1,36,33,6,8,2,6,3,0,9,7,8,133,2,15,0.242,0.761,0.78,0.223,1.16,9.0,35,7,1,1,3,0,9,0,63,1.0,1.11,0.6,0.275,3.43,133,88,3,1,1,1
2025-04-03,8,40,36,5,9,1,5,3,0,5,12,4,139,1,22,0.25,0.697,2.25,0.111,-0.51,9.0,37,7,1,1,5,0,7,0,53,1.0,1.33,1.0,0.389,4.49,147,89,4,0,1,0
2025-04-03,7,37,32,1,7,0,1,5,0,7,14,6,147,2,14,0.219,0.637,2.61,-0.389,-4.48,9.0,40,9,5,3,3,0,5,1,53,3.0,1.33,0.43,-0.111,0.49,139,99,1,0,0,1
2025-04-03,2,36,33,1,4,0,1,1,2,6,8,9,128,0,20,0.121,0.376,4.62,-0.418,-4.49,8.0,32,4,3,3,4,0,6,0,51,3.38,1.0,0.32,-0.083,1.89,117,79,0,0,0,0
2025-04-03,0,32,28,3,4,0,3,4,0,6,15,7,117,0,9,0.143,0.464,1.89,0.083,-1.89,9.0,36,4,1,0,1,2,6,0,72,0.0,0.56,1.29,0.417,4.5,128,81,0,0,1,1
2025-04-03,4,39,35,4,10,0,4,2,0,10,11,5,125,0,19,0.286,0.745,2.37,0.144,-1.5,9.0,39,7,2,2,5,0,9,0,54,2.0,1.33,2.31,0.355,3.49,154,93,4,2,1,0
2025-04-03,6,39,34,2,7,0,2,5,0,9,11,5,154,0,20,0.206,0.573,6.89,-0.357,-3.48,9.0,39,10,4,4,2,0,10,0,67,4.0,1.33,1.15,-0.144,1.49,125,84,0,0,0,1
2025-04-04,0,42,37,2,10,0,2,5,0,7,10,7,154,0,27,0.27,0.681,2.87,-0.231,-3.44,8.0,38,10,8,8,5,0,6,0,39,9.0,1.88,0.43,-0.271,-3.15,141,87,3,3,0,0
2025-04-04,8,38,32,8,10,0,7,5,0,6,7,10,141,1,10,0.313,0.833,1.53,0.271,3.16,9.0,42,10,2,2,5,0,7,0,46,2.0,1.67,1.03,0.231,3.47,154,94,1,0,1,1
2025-04-04,7,49,40,2,10,0,1,8,0,12,9,14,199,1,26,0.25,0.65,4.66,-0.616,-5.73,10.2,52,8,3,3,12,0,8,0,43,2.53,1.88,1.85,0.116,4.72,197,124,1,0,0,0
2025-04-04,5,52,39,3,8,0,3,12,0,8,9,8,197,0,36,0.205,0.623,2.97,-0.117,-4.73,11.0,49,10,2,1,8,0,12,0,53,0.82,1.64,2.19,0.616,5.71,199,126,0,0,1,1
2025-04-04,1,51,46,15,19,1,11,4,1,5,6,11,179,1,21,0.413,1.123,2.17,0.562,9.5,9.0,38,8,3,3,3,0,10,0,50,3.0,1.22,0.3,-0.061,2.49,155,99,0,0,1,0
2025-04-04,4,38,35,3,8,0,3,3,0,10,13,8,155,0,16,0.229,0.632,1.35,0.06,-2.48,9.0,51,19,15,13,4,1,5,1,40,13.0,2.56,0.38,-0.56,-9.5,179,116,2,2,0,1
2025-04-04,6,31,31,0,3,0,0,0,0,8,7,8,109,0,7,0.097,0.194,0.98,-0.305,-5.44,8.0,39,9,5,5,5,1,8,2,30,5.63,1.75,0.2,-0.196,-0.16,157,102,3,0,0,0
2025-04-04,2,39,33,5,9,2,5,5,1,8,8,10,157,0,15,0.273,0.87,1.5,0.196,0.17,9.0,31,3,0,0,0,0,8,0,78,0.0,0.33,0.27,0.304,5.46,109,84,0,0,1,1
2025-04-04,9,37,32,1,6,0,1,4,0,10,6,6,139,0,15,0.188,0.497,3.61,-0.48,-4.43,8.0,35,7,5,5,5,0,9,1,50,5.63,1.5,0.57,-0.019,-0.16,140,81,4,3,0,0
2025-04-04,3,35,28,5,7,1,5,5,0,9,9,7,140,1,13,0.25,0.757,1.57,0.019,0.15,9.0,37,6,1,1,4,0,10,0,70,1.0,1.11,0.74,0.481,4.45,139,85,2,0,1,1
2025-04-05,1,34,32,1,7,0,1,1,0,11,8,8,127,0,10,0.219,0.492,1.36,-0.332,-3.5,8.0,39,11,6,5,3,0,8,1,36,5.63,1.75,0.34,-0.168,-1.13,172,111,4,3,0,0
2025-04-05,4,39,35,6,11,1,5,3,0,8,6,8,172,0,17,0.314,0.825,1.63,0.167,1.12,9.0,34,7,1,1,1,0,11,0,77,1.0,0.89,0.28,0.333,3.49,127,84,2,0,1,1
2025-04-05,6,43,35,7,8,3,7,8,0,6,10,12,184,0,18,0.229,0.886,2.01,0.557,3.56,9.0,39,10,6,6,3,0,4,3,36,6.0,1.44,0.71,-0.056,-0.56,145,85,1,0,1,0
2025-04-05,2,39,36,6,10,3,6,3,0,4,10,11,145,0,13,0.278,0.916,1.1,0.058,0.56,9.0,43,8,7,6,8,0,6,3,61,6.0,1.78,0.9,-0.557,-3.58,184,116,2,0,0,1
2025-04-05,9,43,36,7,12,1,7,3,2,9,9,7,166,1,21,0.333,0.905,2.03,0.452,1.57,9.0,39,4,5,5,8,1,8,1,39,5.0,1.33,1.94,0.049,0.46,161,94,5,1,1,0
2025-04-05,3,39,29,5,4,1,4,8,1,8,8,8,161,1,17,0.138,0.574,3.35,-0.05,-0.46,9.0,43,12,7,7,3,2,9,1,29,7.0,1.67,1.17,-0.451,-1.55,166,106,4,4,0,1
2025-04-06,0,32,30,1,4,0,1,1,1,10,3,12,121,1,8,0.133,0.388,2.14,-0.291,-4.45,8.0,33,6,5,4,3,1,7,0,51,4.5,1.13,0.34,-0.208,0.83,122,74,0,0,0,0
2025-04-06,8,33,26,5,6,0,4,3,1,7,8,7,122,0,10,0.231,0.582,1.71,0.208,-0.84,9.0,32,4,1,1,1,1,10,0,73,1.0,0.56,0.39,0.292,4.43,121,85,0,0,1,1
2025-04-06,7,32,29,0,6,0,0,2,1,4,11,5,126,2,12,0.207,0.557,4.61,-0.686,-5.49,8.1,33,7,1,1,2,0,6,0,72,1.08,1.08,2.08,0.187,5.49,114,80,0,0,0,0
2025-04-06,5,33,31,1,7,0,1,2,0,6,8,10,114,2,12,0.226,0.499,4.69,-0.186,-5.5,9.0,32,6,0,0,2,1,4,0,64,0.0,0.89,1.9,0.687,5.49,126,78,0,0,1,1
2025-04-06,1,56,42,15,20,1,15,9,1,5,7,7,204,1,33,0.476,1.283,2.01,1.158,9.56,9.0,52,12,12,12,11,1,11,1,26,12.0,2.56,1.17,-0.658,-6.57,225,125,12,6,1,0
2025-04-06,4,52,38,12,12,1,12,11,1,11,8,12,225,0,33,0.316,0.901,1.58,0.657,6.56,9.0,56,20,15,15,9,1,5,1,32,15.0,3.22,1.79,-1.157,-9.56,204,127,8,4,0,1
2025-04-06,6,27,27,0,1,0,0,0,0,7,10,6,109,1,0,0.037,0.074,0.85,-0.325,-5.44,8.0,44,13,10,9,8,0,7,1,37,10.13,2.63,0.36,-0.175,-5.18,186,109,2,1,0,0
2025-04-06,2,44,35,10,13,1,10,8,0,7,8,10,186,0,22,0.371,0.991,1.87,0.174,5.15,9.0,27,1,0,0,0,0,7,0,81,0.0,0.11,0.29,0.325,5.44,109,74,1,0,1,1
2025-04-06,9,43,36,8,13,2,8,6,0,10,10,10,181,0,16,0.361,1.035,1.88,0.324,2.54,9.0,35,5,2,2,3,1,6,0,56,2.0,0.89,1.39,0.177,2.46,133,84,3,2,1,0
2025-04-06,3,35,30,2,5,0,2,3,1,6,7,6,133,1,16,0.167,0.49,2.63,-0.176,-2.45,9.0,43,13,8,8,6,0,10,2,50,8.0,2.11,0.94,-0.323,-2.53,181,112,1,1,0,1
2025-04-08,6,47,43,5,12,1,5,2,1,9,10,10,158,1,16,0.279,0.691,2.0,-0.137,-0.64,10.2,48,11,6,5,4,1,10,1,43,4.22,1.41,2.14,-0.364,1.64,171,108,4,1,0,0
2025-04-08,1,48,41,6,11,1,4,4,1,10,6,14,171,0,22,0.268,0.738,3.85,0.364,-1.67,11.0,47,12,5,5,2,1,9,1,48,4.09,1.27,1.92,0.136,0.66,158,96,4,1,1,1
