GameDate,Team,PA,AB,R,H,HR,RBI,BB,HBP,SO,GO,FO,NP,GDP,LOB,AVG,OPS,LI_b,WPA_b,RE24_b,IP,TBF,H_p,R_p,ER,BB_p,HBP_p,K,HR_p,GSC,ERA,WHIP,LI_p,WPA_p,RE24_p,NP_total,NP_strike,IR,IS,Result,home_away
2021-05-13,9,39,33,4,5,1,3,4,1,6,8,7,147,1,20,0.152,0.505,2.0,-0.021,-0.99,9.0,42,10,2,2,4,2,9,1,54,2.0,1.56,2.04,0.52,1.98,164,101,3,0,1,0
2021-05-13,6,42,35,2,10,1,2,4,2,9,11,11,164,1,23,0.286,0.819,5.31,-0.522,-1.98,9.0,39,5,4,3,4,1,6,1,64,3.0,1.0,0.9,0.02,0.98,147,94,0,0,0,1
2021-05-13,8,43,37,8,11,2,7,4,1,4,13,5,167,2,17,0.297,0.886,1.62,0.298,3.03,9.0,38,6,3,2,6,2,6,1,55,2.0,1.33,1.08,0.203,1.97,165,86,1,1,1,0
2021-05-13,0,38,30,3,6,1,2,6,2,6,14,6,165,3,10,0.2,0.668,3.37,-0.201,-1.99,9.0,43,11,8,7,4,1,4,2,45,7.0,1.67,0.77,-0.298,-3.02,167,99,3,1,0,1
2021-05-13,5,39,31,4,6,2,4,5,2,8,8,5,156,1,17,0.194,0.761,4.55,-0.155,-0.99,8.0,38,10,5,5,3,0,12,1,56,5.63,1.63,2.23,-0.345,-1.57,153,102,3,0,0,0
2021-05-13,4,38,35,5,10,1,5,3,0,12,9,8,153,1,21,0.286,0.771,3.78,0.345,1.57,9.0,39,6,4,4,5,2,8,2,43,4.0,1.22,1.8,0.155,0.97,156,85,3,0,1,1
2021-05-14,2,37,31,3,7,0,2,3,1,4,11,6,120,0,16,0.226,0.596,4.02,-0.349,-1.99,8.0,34,7,4,2,1,0,7,0,58,2.25,1.0,1.07,-0.151,0.42,129,87,1,0,0,0
2021-05-14,8,34,32,4,7,0,4,1,0,7,17,3,129,0,17,0.219,0.586,2.93,0.152,-0.42,9.0,37,7,3,2,3,1,4,0,49,2.0,1.11,1.62,0.348,1.98,120,77,0,0,1,1
2021-05-14,6,41,33,6,9,0,6,6,0,8,4,6,168,0,21,0.273,0.669,1.49,0.029,1.02,9.0,36,7,1,1,3,2,12,0,70,1.0,1.11,0.64,0.472,3.98,151,94,3,0,1,0
2021-05-14,3,36,31,1,7,0,1,3,2,12,4,13,151,0,13,0.226,0.559,2.35,-0.471,-3.99,9.0,41,9,6,6,6,0,8,0,56,6.0,1.67,0.58,-0.028,-1.01,168,95,5,2,0,1
2021-05-14,1,40,35,6,8,1,5,3,1,7,8,10,176,0,19,0.229,0.643,3.33,0.42,1.02,9.0,44,9,3,3,7,1,7,0,34,3.0,1.78,0.99,0.078,0.97,176,99,2,0,1,0
2021-05-14,5,44,35,3,9,0,3,7,1,7,8,12,176,1,27,0.257,0.766,2.57,-0.078,-0.99,9.0,40,8,6,3,3,1,7,1,69,3.0,1.22,1.27,-0.422,-1.03,176,110,2,2,0,1
2021-05-14,7,48,40,9,15,0,7,7,0,3,11,5,158,1,30,0.375,0.893,1.45,0.366,4.01,9.0,36,6,1,0,4,0,10,0,62,0.0,1.11,0.31,0.134,3.99,147,84,0,0,1,0
2021-05-14,4,36,32,1,6,0,1,4,0,10,7,14,147,1,18,0.188,0.497,1.02,-0.133,-3.99,9.0,48,15,9,9,7,0,3,0,24,9.0,2.44,0.19,-0.367,-4.03,158,88,2,0,0,1
2021-05-14,0,40,35,2,8,0,2,4,1,14,12,2,169,0,24,0.229,0.554,2.03,-0.204,-2.99,8.0,38,9,5,5,6,1,6,0,55,5.63,1.88,1.8,-0.297,-0.57,144,84,6,2,0,0
2021-05-14,9,38,29,5,9,0,5,6,1,6,6,7,144,1,16,0.31,0.789,5.71,0.298,0.57,9.0,40,8,2,2,4,1,14,0,58,2.0,1.33,1.12,0.203,2.98,169,99,0,0,1,1
2021-05-15,2,37,31,4,4,1,3,6,0,8,7,11,156,1,11,0.129,0.496,1.07,-0.228,0.02,8.0,43,15,14,14,4,0,5,3,25,15.75,2.38,0.19,-0.272,-9.57,165,96,3,2,0,0
2021-05-15,8,43,37,14,15,3,14,4,0,5,11,7,165,0,14,0.405,1.263,1.09,0.272,9.57,9.0,37,4,4,2,6,0,8,1,70,2.0,1.11,0.14,0.227,-0.02,156,88,2,1,1,1
2021-05-15,6,39,36,1,9,0,1,3,0,8,10,8,133,0,15,0.25,0.641,0.2,-0.059,-3.98,8.0,48,15,15,9,8,1,5,0,21,10.13,2.88,0.29,-0.44,-10.58,214,112,5,3,0,0
2021-05-15,3,48,38,15,15,0,13,8,1,5,11,8,214,1,17,0.395,1.053,0.72,0.439,10.56,9.0,39,9,1,1,3,0,8,0,63,1.0,1.33,0.05,0.06,3.98,133,82,2,0,1,1
2021-05-15,7,39,35,5,8,1,5,3,1,8,12,7,154,0,12,0.229,0.679,3.23,0.301,0.03,9.0,44,15,4,4,4,0,4,0,35,4.0,2.11,1.81,0.199,0.97,164,103,0,0,1,0
2021-05-15,4,44,39,4,15,0,4,4,0,4,7,11,164,1,24,0.385,0.852,5.84,-0.2,-0.97,9.0,39,8,5,5,3,1,8,1,63,5.0,1.22,1.01,-0.301,-0.02,154,90,2,0,0,1
2021-05-15,0,39,36,3,11,0,3,2,0,6,12,7,159,1,18,0.306,0.694,2.28,-0.128,-1.98,8.0,39,13,7,7,2,0,4,3,32,7.88,1.88,0.39,-0.37,-2.58,144,91,0,0,0,0
2021-05-15,9,39,37,7,13,3,7,2,0,4,9,10,144,1,18,0.351,1.061,0.88,0.371,2.56,9.0,39,11,3,3,2,0,6,0,49,3.0,1.44,0.87,0.129,1.97,159,98,6,1,1,1
2021-05-16,6,33,32,1,6,1,1,1,0,9,9,7,130,1,8,0.188,0.493,3.86,-0.483,-3.96,8.0,36,9,5,5,3,0,6,2,52,5.63,1.5,0.43,-0.015,-0.58,120,84,0,0,0,0
2021-05-16,3,36,32,5,9,2,5,3,0,6,10,7,120,0,14,0.281,0.843,2.1,0.017,0.57,9.0,33,6,1,1,1,0,9,1,77,1.0,0.78,0.53,0.484,3.97,130,85,0,0,1,1
2021-05-17,2,35,33,3,6,0,3,2,0,3,10,7,141,0,8,0.182,0.441,2.33,0.165,-1.95,9.0,37,3,1,1,8,1,7,1,53,1.0,1.22,0.91,0.335,3.96,176,103,0,0,1,0
2021-05-17,8,37,27,1,3,1,1,8,1,7,13,11,176,0,12,0.111,0.666,2.04,-0.334,-4.0,9.0,35,6,3,3,2,0,3,0,74,3.0,0.89,1.59,-0.165,1.98,141,94,1,0,0,1
2021-05-17,1,45,34,8,10,2,7,8,1,4,6,14,156,1,24,0.294,0.942,1.92,0.251,3.03,9.0,37,8,3,3,1,0,7,0,57,3.0,1.0,0.71,0.249,0.98,158,103,2,1,1,0
2021-05-17,5,37,36,3,8,0,3,1,0,7,12,5,158,0,16,0.222,0.521,1.85,-0.25,-1.0,9.0,45,10,8,5,8,1,4,2,46,5.0,2.0,0.47,-0.251,-3.03,156,85,2,0,0,1
2021-05-18,9,34,29,0,4,0,0,5,0,7,9,6,150,2,11,0.138,0.403,4.89,-0.739,-4.98,8.0,33,4,1,1,5,1,8,0,59,1.13,1.13,0.69,0.238,3.43,155,90,0,0,0,0
2021-05-18,8,33,27,1,4,0,1,5,1,8,14,4,155,0,11,0.148,0.451,2.2,-0.239,-3.44,9.0,34,4,0,0,5,0,7,0,76,0.0,1.0,2.58,0.737,4.97,150,95,1,0,1,1
2021-05-18,1,35,31,0,5,0,0,4,0,10,9,2,158,0,16,0.161,0.418,9.06,-0.744,-4.98,8.0,32,8,1,1,1,0,12,0,62,1.13,1.13,0.87,0.244,3.43,135,92,0,0,0,0
2021-05-18,7,32,31,1,8,0,1,1,0,12,11,5,135,0,16,0.258,0.539,2.27,-0.243,-3.43,9.0,35,5,0,0,4,0,10,0,69,0.0,1.0,2.12,0.743,4.98,158,99,1,0,1,1
2021-05-18,4,43,36,4,8,2,4,7,0,5,5,4,172,1,28,0.222,0.793,1.85,0.076,-0.97,9.0,35,6,3,3,4,0,16,0,79,3.0,1.11,2.34,0.423,1.98,169,108,3,3,1,0
2021-05-18,6,35,30,3,6,0,3,4,0,16,12,11,169,1,13,0.2,0.519,3.62,-0.425,-1.98,9.0,43,8,4,3,7,0,5,2,35,3.0,1.67,0.71,-0.076,0.97,172,98,1,0,0,1
2021-05-18,3,50,43,15,18,3,15,6,0,8,13,9,207,1,14,0.419,1.201,1.53,0.566,11.02,9.0,39,8,3,2,2,1,6,1,49,2.0,1.11,0.21,-0.065,0.97,158,99,0,0,1,0
2021-05-18,2,39,36,3,8,1,3,2,1,6,9,8,158,0,19,0.222,0.615,1.14,0.066,-0.96,9.0,50,18,15,15,6,0,8,3,38,15.0,2.67,0.51,-0.565,-11.02,207,128,3,3,0,1
2021-05-18,5,42,38,7,14,2,7,4,0,4,10,13,163,3,18,0.368,1.061,1.26,0.289,2.02,9.0,43,11,5,5,6,0,2,0,56,5.0,1.89,1.64,0.211,-1.02,157,97,4,0,1,0
2021-05-18,0,43,36,5,11,0,5,6,0,2,11,8,157,1,19,0.306,0.756,3.49,-0.21,1.03,9.0,42,14,7,7,4,0,4,2,28,7.0,2.0,0.45,-0.29,-2.02,163,106,0,0,0,1
2021-05-19,9,44,36,5,8,1,5,6,2,6,8,9,163,0,18,0.222,0.753,2.12,0.002,-0.53,9.2,46,12,6,6,3,2,11,0,63,5.59,1.55,2.35,-0.5,-0.48,166,109,3,1,0,0
2021-05-19,8,46,38,6,12,0,6,3,2,11,13,8,166,0,24,0.316,0.773,8.13,0.5,0.44,10.0,44,8,5,5,6,2,6,1,40,4.5,1.4,0.74,0.001,0.54,163,93,0,0,1,1
2021-05-19,1,39,33,5,9,1,5,3,1,5,4,5,147,1,16,0.273,0.797,3.7,-0.191,0.04,8.0,35,9,6,4,3,1,13,1,33,4.5,1.5,0.75,-0.31,-1.57,155,97,0,0,0,0
2021-05-19,7,35,31,6,9,1,6,3,1,13,9,10,155,0,14,0.29,0.79,1.3,0.308,1.56,9.0,39,9,5,5,3,1,5,1,37,5.0,1.33,2.15,0.189,-0.03,147,94,4,1,1,1
2021-05-19,4,36,32,2,5,0,2,3,1,6,8,10,164,0,13,0.156,0.469,0.45,-0.101,-2.97,8.0,40,14,12,12,4,0,4,3,22,13.5,2.25,0.19,-0.398,-7.58,162,95,1,0,0,0
2021-05-19,6,40,36,12,14,3,12,4,0,4,9,11,162,1,11,0.389,1.172,0.54,0.397,7.57,9.0,36,5,2,2,3,1,6,0,67,2.0,0.89,0.06,0.102,2.98,164,103,2,1,1,1
2021-05-19,5,49,39,11,13,2,9,8,1,5,11,6,186,1,22,0.333,0.996,4.23,0.536,6.03,9.0,43,11,5,5,6,0,6,0,50,5.0,1.89,1.16,-0.037,-0.03,145,88,2,0,1,0
2021-05-19,0,43,35,5,11,0,5,6,0,6,13,8,145,1,26,0.314,0.758,2.57,0.037,0.01,9.0,49,13,11,9,8,1,5,2,46,9.0,2.33,2.11,-0.536,-6.03,186,107,7,3,0,1
2021-05-19,3,43,38,9,14,4,9,5,0,6,5,11,169,1,17,0.368,1.231,0.97,0.356,4.01,9.0,40,11,2,2,3,0,10,1,51,2.0,1.56,0.51,0.144,2.97,167,100,0,0,1,0
2021-05-19,2,40,37,2,11,1,2,3,0,10,13,3,167,1,20,0.297,0.755,2.26,-0.143,-2.97,9.0,43,14,9,9,5,0,6,4,23,9.0,2.11,0.32,-0.356,-4.03,169,108,1,0,0,1
2021-05-20,9,49,46,11,19,3,10,3,0,6,13,8,176,1,20,0.413,1.166,1.38,0.42,6.0,9.0,32,5,1,1,1,0,4,0,70,1.0,0.67,0.16,0.079,2.98,96,65,0,0,1,0
2021-05-20,8,32,31,1,5,0,1,1,0,4,11,10,96,2,9,0.161,0.382,0.83,-0.079,-2.98,9.0,49,19,11,10,3,0,6,3,0,10.0,2.44,0.13,-0.421,-6.02,176,114,3,0,0,1
2021-05-21,4,43,39,9,13,1,9,3,0,6,12,10,149,1,15,0.333,0.834,0.79,0.383,4.03,9.0,36,6,1,1,3,0,5,0,60,1.0,1.0,0.17,0.119,2.97,157,102,0,0,1,0
2021-05-21,1,36,33,1,6,0,1,3,0,5,11,10,157,1,18,0.182,0.462,0.74,-0.119,-2.96,9.0,43,13,9,8,3,0,6,1,16,8.0,1.78,0.13,-0.382,-4.03,149,91,0,0,0,1
2021-05-21,9,33,26,0,3,0,0,5,1,5,7,7,127,2,10,0.115,0.473,4.44,-0.599,-5.0,8.0,31,4,2,2,4,0,7,0,69,2.25,1.0,0.8,0.099,2.42,139,94,2,1,0,0
2021-05-21,3,31,27,2,4,0,2,4,0,7,10,7,139,1,8,0.148,0.443,3.13,-0.098,-2.43,9.0,33,3,0,0,5,1,5,0,73,0.0,0.89,1.4,0.599,4.97,127,77,0,0,1,1
2021-05-21,8,41,33,5,7,3,5,7,1,7,10,9,153,1,17,0.212,0.911,3.85,0.464,0.01,8.2,44,11,6,5,6,3,4,0,36,5.19,1.96,1.92,-0.963,-0.03,196,111,1,1,0,0
2021-05-21,5,44,33,6,11,0,4,6,3,4,8,10,196,1,22,0.333,0.798,3.94,0.962,0.02,9.0,41,7,5,5,7,1,7,3,63,5.0,1.56,1.8,-0.463,-0.02,153,87,4,1,1,1
2021-05-21,7,34,30,0,4,0,0,4,0,9,9,6,150,1,14,0.133,0.402,3.24,-0.395,-4.98,8.0,37,5,4,4,6,0,10,0,53,4.5,1.38,0.4,-0.106,0.42,166,94,0,0,0,0
2021-05-21,6,37,29,4,5,0,4,6,0,10,8,9,166,0,20,0.172,0.478,1.48,0.106,-0.43,9.0,34,4,0,0,4,0,9,0,65,0.0,0.89,1.0,0.393,4.99,150,94,3,0,1,1
2021-05-21,0,37,36,3,10,0,3,1,0,7,7,6,178,1,15,0.278,0.63,2.15,-0.298,-1.97,8.0,35,10,5,5,5,0,6,0,40,5.63,1.88,0.56,-0.201,-0.57,145,83,3,0,0,0
2021-05-21,2,35,29,5,10,0,4,5,0,6,12,7,145,2,12,0.345,0.889,1.76,0.203,0.59,9.0,37,10,3,3,1,0,7,0,65,3.0,1.22,1.55,0.297,1.98,178,122,1,0,1,1
2021-05-22,4,45,37,3,9,0,3,7,0,7,8,10,182,1,25,0.243,0.734,3.11,-0.346,-2.53,9.2,36,6,4,4,1,0,9,0,59,3.72,0.72,1.85,-0.155,2.52,148,97,2,2,0,0
2021-05-22,1,36,34,4,6,0,4,1,0,9,6,15,148,0,3,0.176,0.37,2.88,0.154,-2.52,10.0,45,9,3,3,7,0,7,0,44,2.7,1.6,1.49,0.346,2.54,182,117,4,1,1,1
2021-05-22,9,41,39,6,15,1,6,2,0,4,6,10,151,2,20,0.385,0.902,1.67,-0.116,1.02,8.0,47,19,13,9,2,1,8,0,16,10.13,2.63,0.21,-0.383,-8.58,172,113,0,0,0,0
2021-05-22,3,47,41,13,19,0,11,2,1,8,12,7,172,0,22,0.463,1.102,1.24,0.383,8.57,9.0,41,15,6,6,2,0,4,1,52,6.0,1.89,0.33,0.117,-1.03,151,98,0,0,1,1
2021-05-22,8,39,37,3,10,2,3,1,1,4,6,7,147,1,15,0.27,0.767,1.62,-0.192,-0.99,8.0,38,9,8,8,4,0,12,3,46,9.0,1.63,0.24,-0.308,-4.58,171,102,0,0,0,0
2021-05-22,5,38,33,8,9,3,8,4,0,12,12,11,171,0,13,0.273,0.978,1.07,0.306,4.58,9.0,39,10,3,3,1,1,4,2,54,3.0,1.22,0.45,0.192,0.97,147,96,0,0,1,1
2021-05-22,7,32,27,0,1,0,0,3,2,12,11,3,134,2,10,0.037,0.225,1.93,-0.344,-4.99,8.0,34,5,5,4,7,0,8,2,52,4.5,1.5,0.26,-0.156,-0.58,149,86,0,0,0,0
2021-05-22,6,34,27,5,5,2,3,7,0,8,8,5,149,1,7,0.185,0.797,1.11,0.157,0.56,9.0,32,1,0,0,3,2,12,0,81,0.0,0.44,0.33,0.345,4.98,134,87,1,0,1,1
2021-05-22,0,41,38,9,11,3,8,3,0,8,9,9,159,0,15,0.289,0.92,1.49,0.365,4.04,9.0,35,7,4,3,1,0,6,0,62,3.0,0.89,0.27,0.136,-0.03,137,86,0,0,1,0
2021-05-22,2,35,32,4,7,0,3,1,0,6,10,8,137,0,9,0.219,0.516,1.16,-0.135,0.0,9.0,41,11,9,7,3,0,8,3,38,7.0,1.56,0.2,-0.364,-4.03,159,102,1,0,0,1
2021-05-23,4,35,33,0,9,0,0,2,0,7,12,2,132,2,12,0.273,0.587,1.98,-0.491,-4.97,8.0,37,9,4,3,6,0,7,1,57,3.38,1.88,0.4,-0.009,0.42,143,88,4,0,0,0
2021-05-23,1,37,30,4,9,1,2,6,0,7,9,8,143,2,18,0.3,0.884,1.91,0.009,-0.43,9.0,35,9,0,0,2,0,7,0,63,0.0,1.22,0.7,0.49,4.98,132,84,0,0,1,1
2021-05-23,9,44,41,4,14,1,4,3,0,6,12,6,174,1,29,0.341,0.849,5.73,-0.161,-0.99,8.0,35,10,7,5,0,0,7,0,37,5.63,1.25,0.28,-0.34,-2.57,144,103,1,1,0,0
2021-05-23,3,35,35,7,10,0,6,0,0,7,12,9,144,0,8,0.286,0.657,0.87,0.338,2.58,9.0,44,14,4,4,3,0,6,1,50,4.0,1.89,1.19,0.161,0.97,174,112,5,0,1,1
2021-05-23,8,38,32,0,6,0,0,5,1,8,9,13,154,1,14,0.188,0.535,0.78,-0.189,-4.98,8.0,38,11,8,5,2,0,3,1,32,5.63,1.63,0.17,-0.309,-3.58,144,97,1,1,0,0
2021-05-23,5,38,35,8,11,1,7,2,0,3,6,11,144,0,15,0.314,0.828,0.87,0.31,3.57,9.0,38,6,0,0,5,1,8,0,66,0.0,1.22,0.17,0.19,4.97,154,95,0,0,1,1
2021-05-23,0,45,37,5,11,1,5,5,2,8,9,9,191,0,22,0.297,0.832,3.38,0.018,0.03,8.0,36,7,7,7,4,2,4,2,53,7.88,1.38,1.4,-0.518,-2.57,146,88,3,3,0,0
2021-05-23,2,36,27,7,7,2,7,4,2,4,9,10,146,1,11,0.259,0.927,1.99,0.517,2.56,9.0,45,11,5,5,5,2,8,1,37,5.0,1.78,1.12,-0.018,-0.02,191,115,2,1,1,1
2021-05-23,7,46,32,8,5,1,7,14,0,7,8,8,227,0,23,0.156,0.726,0.9,0.39,3.03,9.0,38,5,1,1,6,0,11,0,69,1.0,1.22,0.15,0.111,3.97,165,98,0,0,1,0
2021-05-23,6,38,31,1,5,0,1,6,0,11,6,12,165,0,20,0.161,0.45,0.31,-0.112,-3.97,9.0,46,5,8,8,14,0,7,1,32,8.0,2.11,0.27,-0.389,-3.02,227,121,8,4,0,1
2021-05-26,6,42,37,3,11,1,3,4,0,14,7,10,180,0,22,0.297,0.843,1.34,-0.32,0.02,8.0,44,12,9,9,8,0,6,2,51,10.13,2.5,0.47,-0.181,-5.58,178,102,1,1,0,0
2021-05-26,1,44,36,9,12,2,9,8,0,6,5,8,178,0,25,0.333,1.011,0.95,0.18,5.57,9.0,42,11,3,3,4,0,14,1,69,3.0,1.67,0.36,0.319,-0.03,180,113,4,0,1,1
2021-05-26,5,55,44,9,10,1,9,9,0,12,11,10,235,1,24,0.227,0.716,3.42,0.361,2.35,12.0,53,13,5,5,5,1,12,1,69,3.75,1.5,1.53,0.14,1.64,217,139,7,3,1,0
2021-05-26,7,53,46,5,13,1,5,5,1,12,13,10,217,1,24,0.283,0.771,2.87,-0.14,-1.65,12.0,55,10,9,9,9,0,12,1,72,6.75,1.58,1.95,-0.361,-2.37,235,141,9,4,0,1
2021-05-26,3,37,32,2,4,1,2,4,1,7,10,6,140,0,11,0.125,0.462,3.73,-0.463,-2.98,8.0,31,3,3,3,4,1,6,1,50,3.38,0.88,0.75,-0.039,0.42,125,70,0,0,0,0
2021-05-26,0,31,26,3,3,1,3,4,1,6,13,7,125,1,9,0.115,0.489,2.91,0.04,-0.43,9.0,37,4,2,1,4,1,7,1,64,1.0,0.89,1.61,0.462,2.97,140,94,0,0,1,1
2021-05-26,8,42,36,5,13,1,5,4,0,5,11,6,152,0,20,0.361,0.897,2.91,0.209,1.03,9.0,33,5,3,3,2,0,7,1,50,3.0,0.78,1.63,0.292,1.98,117,75,2,0,1,0
2021-05-26,4,33,30,3,5,1,3,2,0,7,6,12,117,1,7,0.167,0.486,2.03,-0.292,-1.98,9.0,42,13,5,5,4,0,5,1,33,5.0,1.89,1.96,-0.207,-1.03,152,100,3,0,0,1
2021-05-26,2,49,42,7,16,3,7,6,0,2,6,10,182,0,21,0.381,1.068,1.09,0.332,2.03,9.0,35,4,1,1,4,0,10,1,57,1.0,0.89,0.34,0.169,2.98,139,90,1,0,1,0
2021-05-26,9,35,31,1,4,1,1,4,0,10,7,18,139,0,12,0.129,0.455,1.33,-0.17,-2.98,9.0,49,16,7,7,6,0,2,3,19,7.0,2.44,0.28,-0.331,-2.02,182,112,4,1,0,1
2021-05-27,6,39,29,3,7,0,2,8,1,5,10,8,162,0,19,0.241,0.766,3.77,-0.182,-1.97,9.0,33,4,0,0,4,0,7,0,74,0.0,0.89,1.63,0.683,4.97,142,86,0,0,1,0
2021-05-27,1,33,29,0,4,0,0,4,0,7,10,6,142,2,12,0.138,0.38,4.32,-0.684,-4.97,9.0,39,7,3,2,8,1,5,0,58,2.0,1.67,0.96,0.183,1.97,162,89,1,0,0,1
2021-05-27,5,44,36,5,9,0,5,6,0,8,12,9,170,1,19,0.25,0.655,3.47,0.095,-0.53,9.1,45,11,6,6,5,1,6,1,45,5.79,1.71,2.24,-0.595,0.53,176,106,9,1,0,0
2021-05-27,7,45,38,6,11,1,6,5,1,6,8,12,176,1,23,0.289,0.833,5.96,0.595,-0.52,10.0,44,9,5,5,6,0,8,0,58,4.5,1.5,1.89,-0.094,0.53,170,100,1,1,1,1
2021-05-27,3,43,34,4,9,1,3,7,1,12,11,5,185,0,28,0.265,0.846,5.4,-0.215,-0.97,8.0,36,10,5,5,4,0,5,0,29,5.63,1.75,1.52,-0.286,-0.57,130,79,3,1,0,0
2021-05-27,0,36,32,5,10,0,5,4,0,5,5,7,130,1,16,0.313,0.733,1.83,0.289,0.57,9.0,43,9,4,4,7,1,12,1,43,4.0,1.78,1.75,0.213,0.96,185,110,3,0,1,1
2021-05-27,8,44,38,8,11,1,8,6,0,9,10,9,184,1,22,0.289,0.807,2.06,0.181,3.03,9.0,30,3,1,1,2,0,5,0,62,1.0,0.56,0.63,0.317,2.97,126,85,0,0,1,0
2021-05-27,4,30,28,1,3,0,1,2,0,5,10,7,126,1,6,0.107,0.31,2.02,-0.318,-2.99,9.0,44,11,8,8,6,0,9,1,36,8.0,1.89,0.5,-0.182,-3.03,184,116,2,0,0,1
2021-05-27,2,36,34,3,8,0,1,2,0,7,5,7,147,1,13,0.235,0.572,2.17,-0.188,-1.98,8.0,39,11,6,5,5,0,8,1,28,5.63,2.0,0.3,-0.312,-1.58,159,92,0,0,0,0
2021-05-27,9,39,32,6,11,1,6,5,0,8,10,6,159,0,21,0.344,0.932,1.09,0.312,1.57,9.0,36,8,3,3,2,0,7,0,54,3.0,1.11,0.83,0.188,1.97,147,93,0,0,1,1
2021-05-28,3,37,32,1,6,0,1,4,0,9,10,7,159,0,19,0.188,0.458,4.91,-0.527,-2.97,8.0,33,8,3,2,1,1,5,1,51,2.25,1.13,0.76,0.027,1.42,123,76,0,0,0,0
2021-05-28,8,33,30,3,8,1,3,1,1,5,8,9,123,1,15,0.267,0.68,1.58,-0.026,-1.44,9.0,37,6,1,1,4,0,9,0,61,1.0,1.11,1.65,0.528,2.99,159,105,0,0,1,1
2021-05-28,5,49,41,12,14,2,12,8,0,12,13,7,218,0,21,0.341,1.01,1.74,0.4,7.03,9.0,39,6,3,3,4,3,6,0,55,3.0,1.11,0.63,0.098,0.98,155,96,3,1,1,0
2021-05-28,6,39,32,3,6,0,3,4,3,6,5,9,155,1,15,0.188,0.552,1.51,-0.098,-1.0,9.0,49,14,12,12,8,0,12,2,30,12.0,2.44,0.21,-0.402,-7.02,218,133,2,1,0,1
2021-05-28,1,46,41,9,16,2,9,4,0,6,5,13,171,2,23,0.39,1.02,1.01,0.371,4.02,9.0,40,12,4,4,2,0,7,0,61,4.0,1.56,0.2,0.13,0.98,160,107,4,2,1,0
2021-05-28,2,40,37,4,12,0,4,2,0,7,9,10,160,0,23,0.324,0.737,0.78,-0.131,-0.99,9.0,46,16,9,9,4,0,6,2,26,9.0,2.22,0.27,-0.37,-4.02,171,112,2,0,0,1
2021-05-28,7,41,37,6,8,2,6,4,0,10,14,6,166,1,11,0.216,0.725,3.76,0.127,0.47,9.1,49,12,7,6,10,1,4,0,49,5.79,2.36,2.33,-0.627,-0.47,179,107,6,3,0,0
2021-05-28,0,49,37,7,12,0,6,10,1,4,12,6,179,2,24,0.324,0.83,5.74,0.627,0.47,10.0,41,8,6,6,4,0,10,2,66,5.4,1.2,1.95,-0.127,-0.46,166,106,2,2,1,1
2021-05-29,3,45,36,7,12,1,7,6,2,6,9,8,178,1,22,0.333,0.916,2.71,0.142,2.01,9.0,39,7,2,2,5,1,9,0,56,2.0,1.33,1.72,0.359,2.99,163,101,5,1,1,0
2021-05-29,8,39,32,2,7,0,2,5,1,9,10,8,163,1,16,0.219,0.646,3.7,-0.359,-2.98,9.0,45,12,7,7,6,2,6,1,46,7.0,2.0,0.82,-0.14,-2.02,178,100,7,1,0,1
2021-05-29,5,46,35,6,8,0,5,9,1,8,9,9,212,0,35,0.229,0.705,1.22,0.267,1.03,9.0,30,2,2,2,3,0,6,0,53,2.0,0.56,0.67,0.232,2.96,121,74,0,0,1,0
2021-05-29,6,30,26,2,2,0,2,3,0,6,9,9,121,2,3,0.077,0.321,0.98,-0.232,-2.97,9.0,46,8,6,6,9,1,8,0,42,6.0,1.89,0.71,-0.268,-1.03,212,117,6,1,0,1
2021-05-29,1,43,35,4,10,0,4,5,2,5,7,12,161,1,28,0.286,0.738,0.83,-0.095,-0.99,8.0,52,24,16,16,4,0,4,4,20,18.0,3.5,0.28,-0.405,-11.58,216,143,0,0,0,0
2021-05-29,2,52,46,16,24,4,16,4,0,4,8,12,216,0,22,0.522,1.429,0.7,0.404,11.56,9.0,43,10,4,4,5,2,5,0,37,4.0,1.67,0.12,0.095,0.97,161,94,0,0,1,1
2021-05-29,7,43,31,7,8,0,7,9,2,9,8,7,209,2,24,0.258,0.807,2.79,0.587,2.02,9.0,41,14,5,5,3,0,7,0,36,5.0,1.89,1.57,-0.086,-0.03,164,111,3,1,1,0
2021-05-29,0,41,37,5,14,0,5,3,0,7,7,6,164,2,20,0.378,0.847,2.11,0.087,0.01,9.0,43,8,7,7,9,2,9,0,43,7.0,1.89,1.79,-0.586,-2.04,209,124,4,2,0,1
2021-05-29,9,42,39,6,12,0,5,2,1,10,9,4,165,1,22,0.308,0.793,2.56,0.178,1.02,9.0,33,5,2,1,2,1,11,0,85,1.0,0.78,0.45,0.323,2.98,126,80,0,0,1,0
2021-05-29,4,33,30,2,5,0,1,2,1,11,11,6,126,2,8,0.167,0.409,1.29,-0.324,-3.0,9.0,42,12,6,6,2,1,10,0,47,6.0,1.56,0.29,-0.176,-1.02,165,101,1,1,0,1
2021-05-30,3,35,31,2,6,1,2,3,0,6,8,8,117,1,12,0.194,0.58,1.6,-0.198,-2.99,8.0,40,9,8,4,6,1,6,0,29,4.5,1.88,0.21,-0.302,-4.58,146,88,1,0,0,0
2021-05-30,8,40,33,8,9,0,7,6,1,6,11,8,146,1,18,0.273,0.764,1.42,0.302,4.56,9.0,35,6,2,2,3,0,6,1,59,2.0,1.0,0.23,0.198,2.97,117,79,0,0,1,1
