GameDate,Team,PA,AB,R,H,HR,RBI,BB,HBP,SO,GO,FO,NP,GDP,LOB,AVG,OPS,LI_b,WPA_b,RE24_b,IP,TBF,H_p,R_p,ER,BB_p,HBP_p,K,HR_p,GSC,ERA,WHIP,LI_p,WPA_p,RE24_p,NP_total,NP_strike,IR,IS,Result,home_away
2022-04-07,7,35,34,3,8,3,3,0,1,7,6,10,130,1,12,0.235,0.757,2.23,-0.373,-1.59,9.0,39,12,4,4,0,0,9,0,40,4.0,1.33,0.31,-0.127,-0.42,129,92,1,0,0,1
2022-04-07,6,37,34,2,7,0,1,3,0,7,10,7,141,0,19,0.206,0.505,1.91,-0.258,-2.59,8.0,37,8,6,6,5,0,7,1,47,6.75,1.63,1.12,-0.242,-1.92,154,90,1,0,0,0
2022-04-07,0,37,32,6,8,1,6,5,0,7,10,8,154,0,16,0.25,0.757,2.87,0.242,1.92,9.0,37,7,2,1,3,0,7,0,56,1.0,1.11,0.88,0.258,2.59,141,86,1,0,1,1
2022-04-07,8,38,36,6,11,2,5,1,1,3,12,9,122,2,13,0.306,0.87,1.52,0.239,1.41,9.0,32,4,0,0,2,0,4,0,69,0.0,0.67,0.33,0.26,3.59,112,72,0,0,1,0
2022-04-07,3,32,30,0,4,0,0,2,0,4,12,10,112,0,10,0.133,0.321,1.65,-0.26,-3.59,9.0,38,11,6,6,1,1,3,2,37,6.0,1.33,0.26,-0.24,-1.41,122,78,0,0,0,1
2022-04-08,9,40,37,4,10,0,4,3,0,6,5,11,149,0,20,0.27,0.676,1.71,0.139,-0.59,9.0,31,4,1,1,0,0,9,0,82,1.0,0.44,0.57,0.362,3.59,105,84,0,0,1,0
2022-04-08,8,31,31,1,4,0,1,0,0,9,7,14,105,0,5,0.129,0.355,1.65,-0.363,-3.6,9.0,40,10,4,4,3,0,6,0,37,4.0,1.44,0.37,-0.138,0.59,149,107,1,0,0,1
2022-04-08,0,32,29,0,2,0,0,3,0,8,3,9,128,0,9,0.069,0.225,2.43,-0.519,-4.6,8.0,33,7,3,3,2,0,9,0,74,3.38,1.13,0.88,0.018,1.08,125,82,1,1,0,0
2022-04-08,5,33,30,3,7,0,3,2,0,9,9,9,125,0,10,0.233,0.681,1.99,-0.018,-1.09,9.0,32,2,0,0,3,0,8,0,70,0.0,0.56,0.84,0.518,4.59,128,85,0,0,1,1
2022-04-08,1,42,34,6,10,0,5,7,0,15,11,7,178,0,16,0.294,0.846,1.37,0.324,1.4,9.0,35,7,1,0,4,0,5,0,68,0.0,1.22,0.37,0.176,3.59,133,87,3,0,1,0
2022-04-08,4,35,31,1,7,0,0,4,0,5,3,7,133,3,11,0.226,0.572,0.84,-0.178,-3.6,9.0,42,10,6,6,7,0,15,0,28,6.0,1.89,0.32,-0.324,-1.41,178,106,4,0,0,1
2022-04-08,3,35,33,1,6,0,1,2,0,3,10,9,118,0,12,0.182,0.411,3.07,-0.326,-3.6,9.0,33,2,0,0,4,0,8,0,81,0.0,0.67,2.85,0.825,4.59,130,86,0,0,1,0
2022-04-08,2,33,29,0,2,0,0,4,0,8,9,14,130,1,13,0.069,0.251,5.91,-0.825,-4.58,9.0,35,6,1,1,2,0,3,0,63,1.0,0.89,0.98,0.326,3.59,118,81,0,0,0,1
2022-04-08,7,40,32,4,5,0,4,5,2,12,6,8,171,0,23,0.156,0.464,3.28,0.234,-0.59,9.0,35,3,2,2,5,1,11,1,58,2.0,0.89,1.23,0.268,2.59,158,95,1,0,1,0
2022-04-08,6,35,28,2,3,1,2,5,1,11,8,7,158,1,14,0.107,0.479,2.03,-0.27,-2.59,9.0,40,5,4,3,5,2,12,0,55,3.0,1.11,1.61,-0.231,0.59,171,108,6,2,0,1
2022-04-09,9,39,32,6,9,0,4,5,0,9,8,13,151,1,13,0.281,0.712,3.29,0.201,1.41,8.0,36,8,7,7,3,1,2,0,49,7.88,1.38,1.57,-0.701,-2.92,128,82,3,3,0,0
2022-04-09,8,36,31,7,8,0,6,3,1,2,6,8,128,1,13,0.258,0.72,3.29,0.702,2.91,9.0,39,9,6,4,5,0,9,0,31,4.0,1.56,1.82,-0.201,-1.41,151,92,2,2,1,1
2022-04-09,0,36,33,5,6,1,5,3,0,6,10,7,136,0,7,0.182,0.583,0.71,-0.16,0.39,8.0,40,13,9,9,3,2,3,0,12,10.13,2.0,0.21,-0.34,-3.92,143,96,0,0,0,0
2022-04-09,5,40,35,9,13,0,9,3,2,3,9,11,143,0,12,0.371,0.907,0.88,0.34,3.92,9.0,36,6,5,5,3,0,6,1,74,5.0,1.0,0.12,0.16,-0.41,136,82,0,0,1,1
2022-04-09,1,34,33,4,6,0,4,1,0,9,9,11,125,0,5,0.182,0.479,2.19,-0.355,-0.59,8.0,39,11,5,3,4,1,3,0,39,3.38,1.88,0.74,-0.145,-0.93,145,92,3,0,0,0
2022-04-09,4,39,34,5,11,0,5,4,1,3,4,14,145,0,19,0.324,0.792,2.07,0.145,0.94,9.0,34,6,4,3,1,0,9,0,57,3.0,0.78,1.47,0.354,0.59,125,79,0,0,1,1
2022-04-09,3,34,31,3,7,1,3,2,0,7,12,7,156,2,9,0.226,0.628,1.51,-0.052,-1.59,9.0,32,4,0,0,1,0,8,0,72,0.0,0.56,0.95,0.552,3.59,115,79,1,0,1,0
2022-04-09,2,32,31,0,4,0,0,1,0,8,12,5,115,2,11,0.129,0.317,3.15,-0.552,-3.59,9.0,34,7,3,2,2,0,7,1,67,2.0,1.0,0.39,0.053,1.6,156,111,1,0,0,1
2022-04-09,7,32,30,1,4,0,1,1,0,14,5,9,136,0,6,0.133,0.389,1.13,-0.274,-3.6,8.0,36,10,7,5,2,1,8,2,39,5.63,1.5,0.27,-0.226,-2.93,168,106,1,1,0,0
2022-04-09,6,36,33,7,10,2,5,2,1,8,7,6,168,0,9,0.303,0.846,1.94,0.226,2.91,9.0,32,4,1,1,1,0,14,0,69,1.0,0.56,0.35,0.274,3.59,136,93,1,0,1,1
2022-04-10,9,39,33,3,10,1,3,6,0,4,7,7,143,3,18,0.303,0.834,6.01,-0.222,-1.6,8.0,37,11,5,5,4,0,8,1,29,5.63,1.88,0.71,-0.278,-0.92,136,94,3,0,0,0
2022-04-10,8,37,33,5,11,1,4,4,0,8,4,15,136,1,18,0.333,0.89,1.78,0.277,0.92,9.0,39,10,3,3,6,0,4,1,38,3.0,1.78,1.46,0.223,1.59,143,88,1,0,1,1
2022-04-10,0,37,32,2,6,0,2,5,0,4,11,9,150,2,17,0.188,0.516,0.72,-0.201,-1.59,8.0,40,10,11,6,4,1,5,3,32,6.75,1.75,0.24,-0.3,-6.92,150,96,3,3,0,0
2022-04-10,5,40,35,11,10,3,10,4,1,5,12,10,150,1,17,0.286,0.975,0.84,0.297,6.9,9.0,37,6,2,2,5,0,4,0,57,2.0,1.22,0.18,0.201,1.59,150,89,2,1,1,1
2022-04-10,1,47,43,4,14,0,3,2,0,8,9,7,160,2,23,0.326,0.72,5.05,0.066,-1.62,11.0,41,10,3,3,1,1,10,1,52,2.45,1.0,1.38,0.436,2.61,153,102,0,0,1,0
2022-04-10,4,41,38,3,10,1,3,1,1,10,11,10,153,3,14,0.263,0.695,2.13,-0.434,-2.61,11.0,47,14,4,3,2,0,8,0,58,2.45,1.45,1.95,-0.065,1.61,160,110,2,2,0,1
2022-04-10,3,39,36,6,10,3,6,1,1,1,6,17,112,1,16,0.278,0.864,2.89,0.529,1.41,9.0,38,12,5,5,1,0,2,1,46,5.0,1.44,2.04,-0.028,-1.41,126,86,1,0,1,0
2022-04-10,2,38,37,5,12,1,5,1,0,2,7,17,126,2,10,0.324,0.828,4.21,0.028,1.41,9.0,39,10,6,6,1,1,1,3,45,6.0,1.22,1.77,-0.528,-1.41,112,81,2,0,0,1
2022-04-10,7,41,34,4,10,0,4,4,2,5,3,14,145,1,17,0.294,0.684,6.2,-0.211,0.41,8.0,37,11,6,4,2,0,7,1,45,4.5,1.63,0.8,-0.288,-1.92,141,85,1,0,0,0
2022-04-10,6,37,35,6,11,1,6,2,0,7,9,11,141,1,17,0.314,0.837,1.52,0.29,1.91,9.0,41,10,4,4,4,2,5,0,37,4.0,1.56,1.43,0.211,-0.4,145,90,2,1,1,1
2022-04-12,5,35,33,4,8,1,4,1,1,9,9,9,129,0,6,0.242,0.65,2.09,0.134,-0.58,9.0,32,6,1,1,1,0,4,0,68,1.0,0.78,0.98,0.366,3.59,115,75,0,0,1,0
2022-04-12,8,32,30,1,6,0,1,1,0,4,5,11,115,2,9,0.2,0.459,2.36,-0.366,-3.59,9.0,35,8,4,4,1,1,9,1,39,4.0,1.0,0.38,-0.133,0.59,129,86,0,0,0,1
2022-04-12,6,33,31,0,4,0,0,2,0,11,11,3,139,0,10,0.129,0.343,2.56,-0.551,-4.58,8.0,33,7,2,2,4,0,7,1,52,2.25,1.38,0.5,0.05,2.08,144,95,0,0,0,0
2022-04-12,2,33,29,2,7,1,2,4,0,7,7,8,144,1,12,0.241,0.747,1.95,-0.053,-2.09,9.0,33,4,0,0,2,0,11,0,77,0.0,0.67,1.13,0.551,4.59,139,93,0,0,1,1
2022-04-12,1,36,32,3,9,0,3,2,0,8,4,11,129,1,11,0.281,0.658,1.92,-0.044,-1.58,9.0,37,7,1,1,3,1,11,0,57,1.0,1.11,1.54,0.545,3.59,157,104,1,0,1,0
2022-04-12,7,37,33,1,7,0,0,3,1,11,8,8,157,0,14,0.212,0.57,3.5,-0.545,-3.6,9.0,36,9,3,3,2,0,8,0,59,3.0,1.22,0.79,0.043,1.59,129,91,0,0,0,1
2022-04-12,4,40,35,5,7,1,5,3,0,10,3,7,166,0,23,0.2,0.593,2.92,-0.006,0.42,8.0,37,8,6,2,3,1,13,1,55,2.25,1.38,2.11,-0.494,-1.92,131,87,4,1,0,0
2022-04-12,0,37,32,6,8,1,6,3,1,13,5,15,131,1,15,0.25,0.708,4.36,0.495,1.92,9.0,40,7,5,4,3,0,10,1,33,4.0,1.11,1.57,0.006,-0.41,166,112,0,0,1,1
2022-04-12,9,31,31,0,5,0,0,0,0,6,5,11,120,0,7,0.161,0.387,1.13,-0.227,-4.6,8.0,40,12,10,10,4,3,5,2,33,11.25,2.0,0.16,-0.274,-5.91,135,81,2,2,0,0
2022-04-12,3,40,33,10,12,2,9,4,3,5,11,8,135,0,9,0.364,1.111,1.1,0.272,5.92,9.0,31,5,0,0,0,0,6,0,76,0.0,0.56,0.19,0.226,4.59,120,83,0,0,1,1
2022-04-13,5,44,36,4,10,0,4,5,2,7,6,10,180,0,25,0.278,0.803,4.46,0.172,-0.6,9.0,40,10,2,2,4,0,7,1,52,2.0,1.56,2.45,0.326,2.6,133,85,3,1,1,0
2022-04-13,8,40,34,2,10,1,2,4,0,7,12,7,133,0,24,0.294,0.75,2.84,-0.326,-2.6,9.0,44,10,4,4,5,2,7,0,49,4.0,1.67,1.56,-0.173,0.59,180,110,3,1,0,1
2022-04-13,6,31,31,1,4,1,1,0,0,7,8,10,120,0,5,0.129,0.355,1.42,-0.2,-2.59,8.0,41,12,12,7,3,0,5,2,34,7.88,1.88,0.25,-0.3,-7.92,161,109,1,1,0,0
2022-04-13,2,41,36,12,12,2,11,3,0,5,12,8,161,1,13,0.333,0.986,1.4,0.302,7.92,9.0,31,4,1,1,0,0,7,1,64,1.0,0.44,0.23,0.2,2.59,120,86,0,0,1,1
2022-04-13,9,47,41,4,9,1,4,2,1,9,8,11,200,0,21,0.22,0.56,2.24,-0.659,-2.12,11.2,55,11,5,5,9,3,11,0,25,3.86,1.71,1.96,0.16,2.12,232,133,3,0,0,0
2022-04-13,3,55,42,5,11,0,5,9,3,11,9,14,232,1,22,0.262,0.759,3.65,-0.159,-2.12,12.0,47,9,4,4,2,1,9,1,33,3.0,0.92,1.75,0.66,2.12,200,124,3,0,1,1
2022-04-14,5,35,30,1,6,0,1,4,1,10,8,11,145,3,10,0.2,0.614,2.74,-0.293,-3.59,8.0,36,9,5,4,3,0,4,0,42,4.5,1.5,0.56,-0.207,-0.92,146,95,0,0,0,0
2022-04-14,8,36,31,5,9,0,4,3,0,4,5,9,146,0,20,0.29,0.73,2.66,0.207,0.93,9.0,35,6,1,1,4,1,10,0,64,1.0,1.11,0.65,0.293,3.59,145,93,0,0,1,1
2022-04-14,6,34,32,3,7,0,2,1,0,10,11,7,124,1,11,0.219,0.492,1.01,-0.002,-0.6,8.0,40,12,8,6,2,1,5,2,55,6.75,1.75,0.72,-0.499,-3.92,159,103,2,1,0,0
2022-04-14,2,40,35,8,12,2,8,2,1,5,11,3,159,1,20,0.343,0.956,3.17,0.499,3.91,9.0,34,7,3,1,1,0,10,0,62,1.0,0.89,0.4,0.001,0.59,124,88,0,0,1,1
2022-04-14,1,43,38,5,11,0,5,3,0,9,9,11,161,0,17,0.289,0.701,5.73,0.315,-1.09,10.0,40,8,4,4,2,0,9,0,64,3.6,1.0,2.31,0.184,1.1,157,93,3,3,1,0
2022-04-14,7,40,37,4,8,0,4,2,0,9,8,10,157,1,18,0.216,0.526,2.1,-0.185,-1.09,10.0,43,11,5,5,3,0,9,0,51,4.5,1.4,2.03,-0.315,1.11,161,111,4,2,0,1
2022-04-14,4,41,36,3,9,0,3,3,0,8,9,6,149,0,29,0.25,0.641,3.31,-0.096,-1.58,9.0,36,8,2,1,3,0,10,0,49,1.0,1.22,1.92,0.598,2.59,158,103,0,0,1,0
2022-04-14,0,36,33,2,8,0,0,3,0,10,4,12,158,2,14,0.242,0.579,3.28,-0.597,-2.6,9.0,41,9,3,3,3,0,8,0,49,3.0,1.33,1.12,0.097,1.59,149,101,4,0,0,1
2022-04-14,9,34,30,0,4,0,0,2,1,10,7,7,140,0,15,0.133,0.379,4.37,-0.743,-4.59,8.0,32,7,1,1,0,1,8,0,61,1.13,0.88,0.7,0.244,3.08,123,91,0,0,0,0
2022-04-14,3,32,30,1,7,0,1,0,1,8,8,8,123,0,15,0.233,0.558,2.97,-0.243,-3.09,9.0,34,4,0,0,2,1,10,0,76,0.0,0.67,1.73,0.744,4.59,140,91,0,0,1,1
2022-04-15,3,38,36,4,10,2,4,1,0,10,12,6,148,0,12,0.278,0.789,2.1,0.083,-0.59,9.0,36,6,2,2,3,1,7,0,64,2.0,1.0,1.91,0.417,0.59,130,82,0,0,1,0
2022-04-15,1,36,32,2,6,0,2,3,1,7,7,10,130,0,18,0.188,0.497,4.47,-0.417,-0.58,9.0,38,10,4,4,1,0,10,2,56,4.0,1.22,0.55,-0.083,0.59,148,95,1,0,0,1
2022-04-15,2,32,32,0,4,0,0,0,0,6,10,8,110,0,12,0.125,0.344,0.82,-0.229,-4.59,8.0,39,10,5,4,3,1,3,0,31,4.5,1.63,0.25,-0.271,-0.92,143,85,3,0,0,0
2022-04-15,5,39,35,5,10,0,4,3,1,3,5,17,143,0,22,0.286,0.73,1.84,0.271,0.92,9.0,32,4,0,0,0,0,6,0,72,0.0,0.44,0.36,0.23,4.59,110,76,0,0,1,1
2022-04-15,7,42,33,7,6,1,6,8,0,10,7,8,179,0,16,0.182,0.606,3.38,0.129,2.41,8.0,39,14,9,9,3,0,6,1,28,10.13,2.13,0.93,-0.629,-4.92,151,98,4,4,0,0
2022-04-15,4,39,35,9,14,1,9,3,0,6,12,4,151,0,14,0.4,1.036,2.2,0.63,4.91,9.0,42,6,7,6,8,0,10,1,43,6.0,1.56,1.25,-0.13,-2.41,179,95,5,2,1,1
2022-04-15,0,32,29,0,3,0,0,3,0,11,6,8,145,0,12,0.103,0.291,2.43,-0.414,-3.57,8.0,40,12,5,5,4,1,6,1,44,5.63,2.0,0.54,-0.086,1.08,148,104,1,1,0,0
2022-04-15,9,40,33,5,12,1,5,4,1,6,5,10,148,1,28,0.364,1.083,1.96,0.086,-1.08,9.0,32,3,0,0,3,0,11,0,74,0.0,0.67,0.63,0.415,3.59,145,96,1,0,1,1
2022-04-16,3,38,34,1,7,0,1,3,1,9,5,16,161,0,14,0.206,0.524,3.86,-0.354,-3.58,8.0,35,7,4,3,2,1,3,0,53,3.38,1.13,0.53,-0.146,0.08,132,83,0,0,0,0
2022-04-16,1,35,31,4,7,0,3,2,1,3,10,7,132,0,19,0.226,0.584,1.64,0.146,-0.07,9.0,38,7,1,1,3,1,9,0,58,1.0,1.11,1.14,0.354,3.59,161,100,3,0,1,1
2022-04-16,2,38,34,2,7,0,2,3,1,3,4,16,151,0,17,0.206,0.524,3.17,-0.239,-2.6,8.0,35,7,6,6,4,2,1,0,33,6.75,1.38,0.4,-0.262,-1.92,146,94,1,0,0,0
2022-04-16,5,35,28,6,7,0,6,4,2,1,11,12,146,1,12,0.25,0.728,1.89,0.261,1.92,9.0,38,7,2,2,3,1,3,0,56,2.0,1.11,0.64,0.238,2.59,151,95,2,0,1,1
2022-04-16,7,43,40,8,15,2,6,2,0,12,11,8,164,0,18,0.375,0.98,2.17,0.207,2.41,9.0,33,7,0,0,0,0,7,0,66,0.0,0.78,0.41,0.293,4.59,123,79,0,0,1,0
2022-04-16,4,33,33,0,7,0,0,0,0,7,7,6,123,1,12,0.212,0.424,1.67,-0.293,-4.59,9.0,43,15,8,8,2,0,12,2,32,8.0,1.89,0.38,-0.208,-2.41,164,118,2,2,0,1
