GameDate,Team,OPS,BB,HBP,SO,ERA,BB_p,K,IR,IS,TBF,Recent_5_Win,Recent_5_Loss,home_away,Result
2021-09-21,5,1.055,5,1,5,10.0,2,5,2,2,42,1,4,1,1
2021-09-21,8,0.829,7,1,4,14.63,7,5,5,4,45,4,1,0,0
2021-09-21,6,1.079,7,1,5,5.0,7,4,5,0,43,1,4,1,1
2021-09-21,7,0.9,6,0,3,4.0,5,5,0,0,36,2,3,0,1
2021-09-21,0,0.733,5,0,5,8.0,6,3,1,1,45,3,2,1,0
2021-09-21,2,1.023,6,1,7,9.0,3,5,3,0,45,2,3,0,1
2021-09-21,4,0.992,3,0,5,11.0,6,7,4,1,48,3,2,1,0
2021-09-22,9,0.509,4,0,10,9.0,3,8,0,0,44,2,3,0,0
2021-09-22,6,0.796,8,1,11,11.0,6,9,5,2,50,3,2,1,0
2021-09-22,7,0.479,2,0,6,5.63,5,8,2,2,37,2,3,0,0
2021-09-22,0,0.632,5,0,8,1.0,2,6,0,0,35,3,2,1,1
2021-09-22,2,0.947,6,0,6,19.13,8,5,5,5,48,3,2,0,0
2021-09-22,4,1.194,8,0,5,8.0,6,6,4,3,43,2,3,1,1
2021-09-23,2,0.956,1,1,6,4.0,2,5,3,1,37,1,4,0,1
2021-09-23,8,0.667,2,0,5,7.0,1,6,1,1,42,4,1,1,0
2021-09-23,9,0.418,0,1,12,3.38,2,9,6,3,34,3,2,0,0
2021-09-23,3,0.648,2,2,9,1.0,0,12,2,0,34,2,3,1,1
2021-09-23,4,0.869,6,0,5,9.35,2,4,1,1,44,3,2,0,0
2021-09-23,5,1.003,2,0,4,8.0,6,5,3,0,48,2,3,1,1
2021-09-23,6,0.547,5,0,7,3.38,5,7,8,3,33,1,4,0,0
2021-09-23,7,0.517,5,0,7,1.0,5,7,0,0,35,4,1,1,1
2021-09-23,1,0.728,5,3,7,1.0,8,9,2,0,35,1,4,0,1
2021-09-23,0,0.425,8,0,9,1.0,5,7,2,1,42,4,1,1,0
2021-09-24,2,0.452,4,0,8,5.63,1,7,2,1,42,2,3,0,0
2021-09-24,8,1.039,1,0,7,1.0,4,8,1,1,37,3,2,1,1
2021-09-24,9,0.689,2,1,8,1.08,1,9,0,0,36,1,4,0,0
2021-09-24,7,0.4,1,0,7,4.0,3,9,0,0,38,4,1,1,0
2021-09-24,1,1.155,3,0,8,1.0,2,3,0,0,34,2,3,0,1
2021-09-24,0,0.548,2,0,3,8.0,3,8,2,2,43,3,2,1,0
2021-09-24,4,0.678,2,0,4,9.0,6,8,5,1,42,2,3,0,0
2021-09-24,5,1.015,6,1,8,3.0,2,4,0,0,38,3,2,1,1
2021-09-25,6,0.529,5,0,15,1.0,3,4,2,0,34,1,4,0,1
2021-09-25,1,0.449,3,1,4,4.0,5,15,3,2,40,4,1,1,0
2021-09-25,4,1.047,5,2,7,6.0,2,7,3,0,41,2,3,0,1
2021-09-25,2,0.305,2,0,3,0.0,4,6,3,0,36,3,2,1,1
2021-09-25,5,0.532,5,0,9,7.88,3,1,0,0,35,3,2,0,0
2021-09-25,0,0.87,3,1,1,1.0,5,9,3,0,36,2,3,1,1
2021-09-26,6,0.56,5,1,8,5.63,1,5,4,2,32,2,3,0,0
2021-09-26,1,0.557,1,1,5,1.0,5,8,1,1,41,3,2,1,1
2021-09-26,4,0.669,3,1,7,12.38,2,6,0,0,42,2,3,0,0
2021-09-26,3,1.24,2,3,6,2.0,3,7,2,0,38,3,2,1,1
2021-09-26,8,0.464,1,0,5,0.0,5,6,1,0,34,1,4,0,1
2021-09-26,7,0.349,5,0,6,4.0,1,5,4,2,36,4,1,1,0
2021-09-26,9,0.349,1,0,9,1.04,1,5,2,0,32,1,4,0,0
2021-09-26,2,0.419,1,1,5,0.0,1,9,0,0,33,4,1,1,1
2021-09-26,5,0.555,5,1,8,6.75,4,8,0,0,36,3,2,0,0
2021-09-26,0,0.767,4,0,8,2.0,5,8,4,3,42,2,3,1,1
2021-09-28,4,0.471,4,1,11,5.63,4,9,2,0,36,2,3,0,0
2021-09-28,8,0.795,4,0,9,1.0,4,11,3,0,38,3,2,1,1
2021-09-28,1,0.423,2,0,5,5.63,2,5,0,0,33,4,1,0,0
2021-09-28,9,0.862,8,0,11,8.0,3,8,2,2,47,1,4,1,1
2021-09-28,5,0.86,5,0,8,2.0,3,6,0,0,33,2,3,0,1
2021-09-28,2,0.512,3,0,6,7.0,5,8,0,0,41,3,2,1,0
2021-09-29,1,0.841,0,1,5,3.0,4,8,0,0,37,2,3,0,1
2021-09-29,7,0.65,4,0,8,8.0,0,5,0,0,42,3,2,1,0
2021-09-29,0,0.542,6,0,4,9.0,3,1,0,0,20,2,3,0,0
2021-09-29,9,1.2,3,0,1,1.8,6,4,0,0,24,3,2,1,1
2021-09-30,1,0.608,7,1,8,11.25,5,6,7,2,46,3,2,0,0
2021-09-30,8,1.034,5,3,6,4.0,7,8,6,2,40,2,3,1,1
2021-09-30,6,0.61,5,0,9,6.75,3,10,1,1,37,1,4,0,0
2021-09-30,2,0.957,3,0,10,2.0,5,9,5,0,37,4,1,1,1
2021-09-30,3,0.659,3,0,3,0.0,3,11,0,0,36,4,1,0,1
2021-09-30,0,0.492,3,0,11,1.0,3,3,1,0,39,1,4,1,0
2021-09-30,7,0.623,8,1,9,6.75,2,10,2,0,40,2,3,0,0
2021-09-30,4,0.872,2,0,10,4.0,8,9,5,1,42,3,2,1,1
2021-09-30,5,0.58,2,1,6,6.75,1,7,0,0,33,2,3,0,0
2021-09-30,9,1.023,1,0,7,2.0,2,6,2,0,38,3,2,1,1
2021-10-01,1,0.396,3,0,7,0.0,2,11,0,0,34,2,3,0,1
2021-10-01,8,0.484,2,0,11,2.0,3,7,5,2,34,3,2,1,0
2021-10-01,6,0.787,8,0,6,2.0,3,8,2,1,36,1,4,0,1
2021-10-01,2,0.497,3,0,8,7.0,8,6,0,0,42,4,1,1,0
2021-10-01,3,0.285,1,0,8,5.63,5,1,2,1,39,4,1,0,0
2021-10-01,0,0.907,5,0,1,0.0,1,8,0,0,32,1,4,1,1
2021-10-01,7,0.774,6,0,8,3.38,4,7,5,0,33,1,4,0,0
2021-10-01,4,0.824,1,1,7,3.0,1,7,0,0,35,4,1,1,1
2021-10-02,2,0.355,0,0,6,6.75,4,8,0,0,40,4,1,0,0
2021-10-02,1,1.025,4,0,8,0.0,0,6,0,0,31,1,4,1,1
2021-10-02,8,1.072,1,1,4,2.0,4,8,0,0,41,3,2,0,1
2021-10-03,5,0.702,5,0,6,7.0,8,6,3,0,49,2,3,1,0
2021-10-03,6,0.718,4,1,4,7.88,4,5,9,6,45,3,2,0,0
2021-10-03,0,1.033,4,2,5,4.0,4,4,1,0,43,2,3,1,1
2021-10-03,9,1.01,6,0,9,5.63,7,3,10,6,47,3,2,0,0
2021-10-03,4,0.862,7,0,3,7.0,6,9,6,1,42,2,3,1,1
2021-10-05,5,1.057,3,1,6,0.0,2,4,0,0,31,2,3,0,1
2021-10-05,8,0.264,2,0,4,8.0,3,6,0,0,43,3,2,1,0
2021-10-05,2,0.463,3,0,2,7.88,2,8,2,0,39,4,1,0,0
2021-10-05,6,0.805,6,0,14,3.0,2,6,6,0,39,1,4,1,1
2021-10-05,0,0.699,5,2,7,14.63,2,3,1,1,45,3,2,0,0
2021-10-05,4,1.155,2,1,3,3.0,5,7,5,0,41,2,3,1,1
2021-10-06,5,0.819,4,1,11,3.0,2,9,1,0,35,2,3,0,1
2021-10-06,8,0.575,2,0,9,9.0,4,11,5,2,44,3,2,1,0
2021-10-06,2,0.946,7,0,1,3.0,1,12,0,0,38,4,1,0,1
2021-10-06,3,0.721,1,0,12,8.0,7,1,2,0,48,1,4,1,0
2021-10-06,9,0.339,3,0,6,2.0,3,8,0,0,35,1,4,0,1
2021-10-06,7,0.724,3,0,8,1.0,3,6,0,0,35,4,1,1,0
2021-10-06,1,0.56,2,0,9,2.0,5,10,4,0,41,4,1,0,1
2021-10-06,6,0.678,5,0,10,4.0,2,9,3,1,35,1,4,1,0
2021-10-06,0,0.786,5,0,9,2.0,2,3,1,0,39,2,3,0,1
2021-10-06,4,0.787,2,1,3,4.0,5,9,1,0,42,3,2,1,0
2021-10-06,5,0.568,5,2,9,4.5,2,8,0,0,35,2,3,0,0
2021-10-06,8,0.741,2,0,8,1.0,5,9,3,0,38,3,2,1,1
2021-10-07,4,0.841,3,0,12,2.0,4,8,2,0,35,5,0,0,1
2021-10-07,1,0.502,4,0,8,6.0,3,12,5,3,45,0,5,1,0
2021-10-07,3,0.553,1,0,5,5.63,5,2,0,0,38,4,1,0,0
2021-10-07,7,0.606,5,0,2,2.0,1,5,0,0,35,1,4,1,1
2021-10-07,5,0.635,8,0,5,3.12,4,3,4,0,40,3,2,0,0
2021-10-07,6,0.879,4,2,3,3.0,8,5,3,0,40,2,3,1,1
2021-10-07,8,0.751,1,1,8,1.0,1,5,2,0,33,5,0,0,1
2021-10-07,0,0.343,1,1,5,7.0,1,8,0,0,41,0,5,1,0
2021-10-07,2,0.592,8,0,9,4.0,2,8,0,0,35,5,0,0,1
2021-10-07,9,0.741,2,0,8,5.0,8,9,6,4,42,0,5,1,0
2021-10-08,4,0.706,1,0,4,15.75,9,4,2,2,41,5,0,0,0
2021-10-08,1,0.94,9,1,4,5.0,1,4,0,0,37,0,5,1,1
2021-10-08,5,0.772,10,4,6,3.0,1,13,1,0,33,2,3,0,1
2021-10-08,9,0.833,7,2,4,0.0,4,5,0,0,32,3,2,1,1
2021-10-09,7,0.556,3,1,10,6.75,6,7,2,1,40,3,2,0,0
2021-10-09,8,0.925,6,0,7,1.0,3,10,8,0,36,2,3,1,1
2021-10-09,4,0.326,4,0,7,2.25,2,4,1,0,31,1,4,0,0
2021-10-09,5,0.459,2,1,4,0.0,4,7,0,0,32,4,1,1,1
2021-10-09,0,0.784,7,0,10,4.0,6,9,3,1,38,2,3,0,1
2021-10-09,6,0.609,6,2,9,6.0,7,10,0,0,43,3,2,1,0
2021-10-10,1,0.364,7,0,4,5.63,3,6,3,0,36,3,2,0,0
2021-10-10,9,0.887,3,1,6,1.0,7,4,0,0,35,2,3,1,1
2021-10-10,0,0.562,3,0,4,1.0,4,3,0,0,35,2,3,0,1
2021-10-10,6,0.796,4,1,3,1.0,3,4,3,1,38,3,2,1,0
2021-10-10,0,0.759,3,0,6,0.0,2,9,0,0,36,3,2,0,1
2021-10-10,6,0.341,2,0,9,5.0,3,6,4,1,42,2,3,1,0
2021-10-11,7,0.527,9,1,6,2.0,3,3,3,0,38,2,3,0,1
2021-10-11,8,0.495,3,1,3,3.0,9,6,1,1,43,3,2,1,0
2021-10-12,7,0.449,10,0,12,4.5,3,9,1,1,37,2,3,0,0
2021-10-12,1,0.695,3,1,9,1.0,10,12,5,0,40,3,2,1,1
2021-10-12,9,0.419,5,0,7,13.5,10,11,6,5,49,3,2,0,0
2021-10-12,0,0.382,0,1,5,2.0,5,7,2,0,36,2,3,1,0
2021-10-13,7,0.562,4,0,12,3.38,5,4,1,1,35,2,3,0,0
2021-10-13,1,0.603,5,0,4,3.0,4,12,0,0,38,3,2,1,1
2021-10-13,9,0.525,1,0,6,9.0,1,11,2,2,37,2,3,0,0
2021-10-13,3,0.906,1,0,11,2.0,1,6,0,0,33,3,2,1,1
2021-10-13,2,0.777,2,0,13,3.0,4,8,5,1,40,3,2,0,1
2021-10-14,1,0.528,2,0,6,6.0,3,8,8,1,44,2,3,1,0
2021-10-14,9,0.825,3,3,8,4.0,2,7,3,2,36,2,3,0,1
2021-10-14,3,0.749,2,0,7,8.0,3,8,3,2,43,3,2,1,0
2021-10-14,2,0.338,5,0,6,5.63,3,5,1,0,35,4,1,0,0
2021-10-14,0,0.791,3,2,5,1.0,5,6,2,1,34,1,4,1,1
2021-10-14,8,1.047,7,0,5,3.0,3,8,2,1,37,3,2,0,1
2021-10-14,4,0.535,3,0,8,13.0,7,5,3,3,48,2,3,1,0
2021-10-15,9,0.697,3,0,8,0.0,1,4,0,0,30,0,5,0,1
2021-10-15,2,0.372,1,0,4,3.0,1,5,0,0,25,5,0,1,0
2021-10-15,8,0.636,0,3,7,3.38,3,2,2,0,37,3,2,0,0
2021-10-15,4,0.905,3,0,2,1.0,0,7,1,0,36,2,3,1,1
2021-10-16,6,0.454,2,0,9,12.38,7,7,7,3,44,1,4,0,0
2021-10-16,7,0.906,7,1,7,2.0,2,9,1,0,34,4,1,1,1
2021-10-16,3,0.736,4,0,7,7.88,8,5,2,2,38,1,4,0,0
2021-10-16,2,0.904,8,0,5,5.0,4,7,4,1,38,4,1,1,1
2021-10-16,3,0.655,5,1,10,5.63,2,6,0,0,37,0,5,0,0
2021-10-16,2,0.792,2,1,6,4.0,5,10,5,1,41,5,0,1,1
2021-10-16,5,1.055,9,0,11,4.0,5,6,4,1,43,5,0,0,1
2021-10-16,4,0.723,5,1,6,8.0,9,11,3,1,44,0,5,1,0
2021-10-16,8,0.562,4,1,10,2.16,0,8,0,0,33,1,4,0,0
2021-10-16,9,0.679,0,1,8,1.0,4,10,2,0,38,4,1,1,1
2021-10-16,0,0.823,5,0,5,4.0,3,10,2,0,41,2,3,0,1
2021-10-17,1,0.678,2,2,5,2.0,4,6,5,2,36,3,2,1,1
2021-10-17,6,0.454,0,0,14,0.0,3,10,0,0,35,1,4,0,1
2021-10-17,7,0.417,3,0,10,2.0,0,14,3,1,34,4,1,1,0
2021-10-17,3,0.613,1,0,8,6.75,2,4,0,0,35,0,5,0,0
2021-10-17,2,0.838,2,1,4,2.0,1,8,0,0,38,5,0,1,1
2021-10-17,5,1.165,11,0,4,4.0,1,3,0,0,40,5,0,0,1
2021-10-17,4,0.819,1,1,3,13.0,11,4,1,1,55,0,5,1,0
2021-10-17,5,0.165,3,0,13,3.38,4,5,3,0,36,5,0,0,0
2021-10-17,4,0.787,4,0,5,0.0,3,13,0,0,31,0,5,1,1
2021-10-17,8,0.826,6,1,11,1.0,2,10,0,0,35,1,4,0,1
2021-10-17,9,0.562,2,0,10,10.0,6,11,2,1,45,4,1,1,0
2021-10-17,8,0.393,7,0,7,0.0,0,12,2,0,31,1,4,0,1
2021-10-17,9,0.394,0,1,12,1.0,7,7,2,0,35,4,1,1,0
2021-10-19,3,0.729,1,0,7,2.0,5,10,3,1,39,1,4,0,1
2021-10-19,8,0.581,5,1,10,5.0,1,7,0,0,39,4,1,1,0
2021-10-19,1,0.918,5,1,9,0.0,1,11,0,0,33,2,3,0,1
2021-10-19,2,0.349,1,0,11,5.0,5,9,3,1,45,3,2,1,0
2021-10-19,5,0.668,2,2,10,5.63,3,3,3,0,38,2,3,0,0
2021-10-19,0,0.797,3,0,3,4.0,2,10,0,0,37,3,2,1,1
2021-10-19,7,0.5,0,0,8,3.38,7,11,4,0,40,3,2,0,0
2021-10-19,9,0.86,7,0,11,2.0,0,8,0,0,32,2,3,1,1
2021-10-20,3,0.708,6,0,6,5.0,4,5,0,0,38,3,2,0,1
2021-10-21,5,0.934,5,1,8,0.0,1,9,0,0,36,2,3,1,1
2021-10-21,6,0.849,12,1,4,2.0,3,6,0,0,38,1,4,0,1
2021-10-21,0,0.607,3,1,6,11.0,12,4,2,2,52,4,1,1,0
2021-10-22,1,0.75,4,1,5,13.5,7,4,4,1,49,2,3,0,0
2021-10-22,5,1.115,7,0,4,6.0,4,5,3,0,43,3,2,1,1
2021-10-22,7,0.564,1,0,6,4.5,2,7,0,0,33,3,2,0,0
2021-10-22,2,0.688,2,0,7,2.0,1,6,2,0,36,2,3,1,1
2021-10-22,6,0.36,3,0,10,1.13,2,7,0,0,29,2,3,0,0
2021-10-22,4,0.41,2,0,7,0.0,3,10,0,0,32,3,2,1,1
2021-10-22,0,0.714,7,1,5,3.0,3,7,0,0,35,2,3,0,1
2021-10-23,9,0.748,3,1,4,2.0,0,16,1,0,36,3,2,1,1
2021-10-23,0,0.932,4,0,5,3.0,3,4,0,0,38,3,2,0,1
2021-10-23,9,0.622,3,1,4,7.0,4,5,0,0,43,2,3,1,0
2021-10-24,8,0.604,11,0,6,4.15,4,7,4,1,39,3,2,0,0
2021-10-24,4,0.885,0,0,4,2.0,2,9,1,0,35,2,3,1,1
2021-10-24,0,0.41,1,0,12,3.38,3,10,0,0,36,4,1,0,0
2021-10-25,6,0.45,3,0,8,7.0,4,5,2,1,46,1,4,1,0
2021-10-26,3,0.543,1,1,6,7.88,4,7,5,4,36,3,2,0,0
2021-10-26,1,0.748,4,1,7,2.0,1,6,1,0,36,2,3,1,1
2021-10-26,8,0.553,3,0,4,0.0,2,6,0,0,32,4,1,0,1
2021-10-26,6,0.326,2,2,6,4.0,3,4,1,0,35,1,4,1,0
2021-10-26,5,0.988,5,0,9,3.0,0,6,2,2,36,3,2,0,1
2021-10-26,9,0.611,0,0,6,7.0,5,9,5,4,44,2,3,1,0
2021-10-27,2,0.485,3,0,5,5.63,4,10,4,3,41,5,0,0,0
2021-10-27,3,0.764,4,0,10,3.0,3,5,0,0,39,0,5,1,1
2021-10-27,1,0.738,8,0,3,5.0,8,10,3,3,41,1,4,0,1
2021-10-27,5,0.71,8,0,10,2.0,8,3,2,0,43,4,1,1,0
2021-10-27,9,0.839,4,0,11,6.0,5,5,3,0,43,3,2,0,1
2021-10-27,7,0.823,5,0,5,9.0,4,11,2,2,45,2,3,1,0
2021-10-27,8,0.781,5,1,7,1.0,5,16,0,0,36,4,1,0,1
2021-10-27,6,0.478,5,1,16,6.0,5,7,0,0,44,1,4,1,0
2021-10-27,0,0.718,4,1,7,2.0,0,5,0,0,31,3,2,0,1
2021-10-28,7,0.913,2,0,3,2.0,2,16,0,0,38,2,3,1,1
2021-10-28,1,0.732,5,0,10,4.5,2,9,1,1,30,1,4,0,0
2021-10-28,4,0.754,3,1,6,5.0,4,7,0,0,36,4,1,1,0
2021-10-29,7,0.592,6,0,2,4.5,4,4,1,0,35,2,3,0,0
2021-10-29,3,0.653,4,0,4,2.0,6,2,0,0,39,3,2,1,1
2021-10-29,1,0.892,6,2,4,5.0,7,11,6,1,42,3,2,0,1
2021-10-29,0,0.834,7,0,11,8.0,6,4,2,0,50,2,3,1,0
2021-10-29,8,0.609,6,1,7,1.0,2,6,5,0,38,3,2,0,1
2021-10-29,4,0.622,2,0,6,4.0,6,7,5,2,41,2,3,1,0
2021-10-29,2,0.505,2,1,8,3.38,2,7,1,0,32,4,1,0,0
2021-10-29,9,0.681,2,0,7,1.0,2,8,2,1,37,1,4,1,1
2021-10-30,7,1.0,6,0,6,3.0,3,11,0,0,38,5,0,0,1
2021-10-30,5,0.742,3,0,11,8.0,6,6,6,5,45,0,5,1,0
2021-10-30,1,0.68,4,0,5,2.0,1,8,1,0,35,4,1,0,1
2021-10-30,6,0.494,1,0,8,2.0,4,5,7,1,39,1,4,1,0
2021-10-30,3,0.886,6,0,5,1.0,0,7,0,0,31,3,2,0,1
2021-10-30,0,0.419,0,0,7,6.0,6,5,3,1,43,2,3,1,0
2021-10-30,8,0.554,6,1,7,4.5,3,6,3,2,37,3,2,0,0
2021-10-30,4,0.845,3,1,6,2.0,6,7,0,0,37,2,3,1,1
2021-10-30,2,1.045,7,0,9,5.0,4,7,2,0,40,3,2,0,1
2021-10-30,9,0.822,4,0,7,10.0,7,9,3,3,47,2,3,1,0
2022-04-02,6,0.699,5,0,11,5.63,3,4,3,0,35,1,4,0,0
2022-04-02,1,0.718,3,0,4,4.0,5,11,1,0,41,4,1,1,1
2022-04-02,5,0.571,3,1,8,0.0,1,11,0,0,31,3,2,0,1
2022-04-02,9,0.032,1,0,11,3.6,3,8,4,3,42,2,3,1,0
2022-04-02,2,0.169,1,0,5,4.5,5,4,4,1,38,2,3,0,0
2022-04-02,7,0.838,5,0,4,1.0,1,5,0,0,30,3,2,1,1
2022-04-02,8,0.615,3,2,10,0.0,3,10,5,0,34,5,0,0,1
2022-04-02,0,0.373,3,2,10,5.0,3,10,0,0,39,0,5,1,0
2022-04-02,4,0.658,4,0,11,2.0,3,11,1,0,39,2,3,0,1
2022-04-02,3,0.614,3,0,11,3.0,4,11,0,0,40,3,2,1,0
2022-04-03,6,0.226,0,0,8,1.13,1,9,0,0,31,1,4,0,0
2022-04-03,1,0.612,1,0,9,0.0,0,8,0,0,31,4,1,1,1
2022-04-03,5,0.802,3,0,8,1.0,3,10,1,0,34,3,2,0,1
2022-04-03,9,0.429,3,0,10,3.0,3,8,2,1,36,2,3,1,0
2022-04-03,2,0.605,0,0,5,5.0,5,10,2,1,41,2,3,0,1
2022-04-03,7,0.674,5,1,10,5.0,0,5,2,2,38,3,2,1,0
2022-04-03,8,0.686,1,1,15,2.0,6,6,3,0,42,5,0,0,1
2022-04-03,0,0.798,6,0,6,3.0,1,15,3,0,36,0,5,1,0
2022-04-03,4,0.683,1,1,8,3.86,4,7,3,1,41,2,3,0,0
2022-04-03,3,0.641,4,0,7,2.7,1,8,0,0,42,3,2,1,1
2022-04-05,2,0.713,7,1,6,4.0,1,9,2,1,40,3,2,0,1
2022-04-05,1,0.721,1,0,9,5.0,7,6,4,1,42,2,3,1,0
2022-04-05,4,0.839,4,1,6,1.0,2,12,0,0,32,3,2,0,1
2022-04-05,9,0.325,2,0,12,5.0,4,6,3,3,44,2,3,1,0
2022-04-05,5,0.75,1,1,5,5.0,5,9,0,0,41,0,5,0,1
2022-04-05,7,0.804,5,0,9,7.0,1,5,4,4,40,5,0,1,0
2022-04-05,6,0.478,2,0,12,4.5,6,2,3,1,35,1,4,0,0
2022-04-05,0,0.663,6,1,2,1.0,2,12,6,1,37,4,1,1,1
2022-04-05,8,0.797,2,0,2,4.0,4,12,0,0,38,3,2,0,1
2022-04-05,3,0.536,4,1,12,5.0,2,2,0,0,41,2,3,1,0
2022-04-06,2,0.712,4,0,6,1.0,2,6,1,0,32,3,2,0,1
2022-04-06,1,0.519,2,0,6,4.0,4,6,1,1,41,2,3,1,0
2022-04-06,4,0.403,5,0,9,2.25,2,5,3,2,35,3,2,0,0
2022-04-06,9,0.668,2,0,5,0.0,5,9,0,0,34,2,3,1,1
2022-04-06,5,0.493,0,1,10,0.0,3,9,0,0,33,1,4,0,1
2022-04-06,7,0.282,3,0,9,3.0,0,10,0,0,33,4,1,1,0
2022-04-06,6,0.649,5,1,6,7.88,5,10,4,2,43,1,4,0,0
2022-04-06,0,0.831,5,2,10,3.0,5,6,4,0,41,4,1,1,1
2022-04-06,8,0.454,4,0,7,0.82,3,7,3,0,43,4,1,0,1
2022-04-06,3,0.417,3,2,7,1.64,4,7,2,1,40,1,4,1,0
2022-04-07,2,0.598,5,1,6,5.63,6,5,2,1,43,3,2,0,0
2022-04-07,1,0.816,6,3,5,5.0,5,6,4,2,41,2,3,1,1
2022-04-07,4,0.432,4,0,7,1.0,2,10,2,1,34,3,2,0,1
2022-04-07,9,0.438,2,0,10,1.0,4,7,3,2,34,2,3,1,0
2022-04-07,5,0.702,0,0,9,3.0,0,7,0,0,35,2,3,0,1
2022-04-07,7,0.757,0,1,7,4.0,0,9,1,0,39,3,2,1,0
2022-04-07,6,0.505,3,0,7,6.75,5,7,1,0,37,1,4,0,0
2022-04-07,0,0.757,5,0,7,1.0,3,7,1,0,37,4,1,1,1
2022-04-07,8,0.87,1,1,3,0.0,2,4,0,0,32,4,1,0,1
2022-04-07,3,0.321,2,0,4,6.0,1,3,0,0,38,1,4,1,0
2022-04-08,9,0.676,3,0,6,1.0,0,9,0,0,31,3,2,0,1
2022-04-08,8,0.355,0,0,9,4.0,3,6,1,0,40,2,3,1,0
2022-04-08,0,0.225,3,0,8,3.38,2,9,1,1,33,4,1,0,0
2022-04-08,5,0.681,2,0,9,0.0,3,8,0,0,32,1,4,1,1
2022-04-08,1,0.846,7,0,15,0.0,4,5,3,0,35,1,4,0,1
2022-04-08,4,0.572,4,0,5,6.0,7,15,4,0,42,4,1,1,0
2022-04-08,3,0.411,2,0,3,0.0,4,8,0,0,33,1,4,0,1
2022-04-08,2,0.251,4,0,8,1.0,2,3,0,0,35,4,1,1,0
2022-04-08,7,0.464,5,2,12,2.0,5,11,1,0,35,3,2,0,1
2022-04-08,6,0.479,5,1,11,3.0,5,12,6,2,40,2,3,1,0
2022-04-09,9,0.712,5,0,9,7.88,3,2,3,3,36,3,2,0,0
2022-04-09,8,0.72,3,1,2,4.0,5,9,2,2,39,2,3,1,1
2022-04-09,0,0.583,3,0,6,10.13,3,3,0,0,40,4,1,0,0
2022-04-09,5,0.907,3,2,3,5.0,3,6,0,0,36,1,4,1,1
2022-04-09,1,0.479,1,0,9,3.38,4,3,3,0,39,2,3,0,0
2022-04-09,4,0.792,4,1,3,3.0,1,9,0,0,34,3,2,1,1
2022-04-09,3,0.628,2,0,7,0.0,1,8,1,0,32,2,3,0,1
2022-04-09,2,0.317,1,0,8,2.0,2,7,1,0,34,3,2,1,0
2022-04-09,7,0.389,1,0,14,5.63,2,8,1,1,36,4,1,0,0
2022-04-09,6,0.846,2,1,8,1.0,1,14,1,0,32,1,4,1,1
2022-04-10,9,0.834,6,0,4,5.63,4,8,3,0,37,2,3,0,0
2022-04-10,8,0.89,4,0,8,3.0,6,4,1,0,39,3,2,1,1
2022-04-10,0,0.516,5,0,4,6.75,4,5,3,3,40,3,2,0,0
2022-04-10,5,0.975,4,1,5,2.0,5,4,2,1,37,2,3,1,1
2022-04-10,1,0.72,2,0,8,2.45,1,10,0,0,41,2,3,0,1
2022-04-10,4,0.695,1,1,10,2.45,2,8,2,2,47,3,2,1,0
2022-04-10,3,0.864,1,1,1,5.0,1,2,1,0,38,3,2,0,1
2022-04-10,2,0.828,1,0,2,6.0,1,1,2,0,39,2,3,1,0
2022-04-10,7,0.684,4,2,5,4.5,2,7,1,0,37,3,2,0,0
2022-04-10,6,0.837,2,0,7,4.0,4,5,2,1,41,2,3,1,1
2022-04-12,5,0.65,1,1,9,1.0,1,4,0,0,32,2,3,0,1
2022-04-12,8,0.459,1,0,4,4.0,1,9,0,0,35,3,2,1,0
2022-04-12,6,0.343,2,0,11,2.25,4,7,0,0,33,2,3,0,0
2022-04-12,2,0.747,4,0,7,0.0,2,11,0,0,33,3,2,1,1
2022-04-12,1,0.658,2,0,8,1.0,3,11,1,0,37,4,1,0,1
2022-04-12,7,0.57,3,1,11,3.0,2,8,0,0,36,1,4,1,0
2022-04-12,4,0.593,3,0,10,2.25,3,13,4,1,37,2,3,0,0
2022-04-12,0,0.708,3,1,13,4.0,3,10,0,0,40,3,2,1,1
2022-04-12,9,0.387,0,0,6,11.25,4,5,2,2,40,3,2,0,0
2022-04-12,3,1.111,4,3,5,0.0,0,6,0,0,31,2,3,1,1
2022-04-13,5,0.803,5,2,7,2.0,4,7,3,1,40,3,2,0,1
2022-04-13,8,0.75,4,0,7,4.0,5,7,3,1,44,2,3,1,0
2022-04-13,6,0.355,0,0,7,7.88,3,5,1,1,41,2,3,0,0
2022-04-13,2,0.986,3,0,5,1.0,0,7,0,0,31,3,2,1,1
2022-04-13,9,0.56,2,1,9,3.86,9,11,3,0,55,2,3,0,0
2022-04-13,3,0.759,9,3,11,3.0,2,9,3,0,47,3,2,1,1
2022-04-14,5,0.614,4,1,10,4.5,3,4,0,0,36,4,1,0,0
2022-04-14,8,0.73,3,0,4,1.0,4,10,0,0,35,1,4,1,1
2022-04-14,6,0.492,1,0,10,6.75,2,5,2,1,40,2,3,0,0
2022-04-14,2,0.956,2,1,5,1.0,1,10,0,0,34,3,2,1,1
2022-04-14,1,0.701,3,0,9,3.6,2,9,3,3,40,5,0,0,1
2022-04-14,7,0.526,2,0,9,4.5,3,9,4,2,43,0,5,1,0
2022-04-14,4,0.641,3,0,8,1.0,3,10,0,0,36,2,3,0,1
2022-04-14,0,0.579,3,0,10,3.0,3,8,4,0,41,3,2,1,0
