GameDate,Team,OPS,BB,HBP,SO,ERA,BB_p,K,IR,IS,TBF,Recent_5_Win,Recent_5_Loss,home_away,Result
2022-05-26,5,0.919,2.2,1,7.6,5.3980000000000015,2.6,6.2,0.0,0.0,40.0,3,2,1,1
2022-05-26,0,1.001,3.0,1,9.0,4.3980000000000015,2.2,5.8,7.0,0.0,38.4,2,3,0,1
2022-05-26,2,1.027,2.8,0,8.6,4.198000000000002,2.2,6.0,2.0,2.0,38.0,3,2,1,0
2022-05-26,7,0.626,3.6,0,8.6,2.854000000000001,1.8,6.8,1.0,0.0,36.0,3,2,0,1
2022-05-26,9,0.402,3.8,1,8.4,2.8000000000000016,2.4,6.8,4.0,0.0,36.0,2,3,1,0
2022-05-26,1,1.403,3.8,1,8.8,3.0000000000000013,1.4,6.8,0.0,0.0,36.8,3,2,0,1
2022-05-26,6,0.678,3.6,0,7.8,2.8000000000000016,1.6,8.0,3.0,3.0,36.8,2,3,1,0
2022-05-27,2,0.345,3.4,0,6.8,2.8000000000000016,2.8,7.8,5.0,2.0,37.4,2,3,0,0
2022-05-27,8,0.86,2.0,0,7.4,2.6000000000000014,3.2,8.0,2.0,0.0,38.2,3,2,1,1
2022-05-27,3,1.016,2.6,1,8.2,4.000000000000002,2.8,7.2,0.0,0.0,38.2,3,2,0,1
2022-05-27,4,0.241,3.2,0,8.4,4.400000000000001,2.8,6.6,5.0,3.0,37.8,2,3,1,0
2022-05-27,1,1.026,2.2,0,8.6,4.400000000000001,2.4,6.6,0.0,0.0,37.6,2,3,0,1
2022-05-27,9,0.67,3.4,0,8.4,4.200000000000001,2.0,6.4,2.0,0.0,38.2,3,2,1,0
2022-05-27,6,0.553,3.8,0,7.8,3.8000000000000016,2.2,7.0,0.0,0.0,39.0,3,2,0,1
2022-05-27,7,0.53,4.6,0,7.2,4.800000000000002,2.8,7.4,0.0,0.0,40.0,2,3,1,0
2022-05-27,5,1.079,4.2,1,7.8,5.000000000000002,3.0,7.6,0.0,0.0,41.2,3,2,0,1
2022-05-27,0,0.482,4.6,1,8.4,5.200000000000001,3.4,7.0,2.0,1.0,42.0,2,3,1,0
2022-05-28,2,0.389,4.4,1,9.4,5.000000000000002,3.4,6.4,0.0,0.0,41.4,2,3,0,0
2022-05-28,8,1.04,4.6,0,10.0,5.400000000000001,3.8,5.8,5.0,2.0,40.6,3,2,1,1
2022-05-28,3,0.7,3.8,0,9.6,4.200000000000001,2.8,6.4,0.0,0.0,38.6,3,2,0,1
2022-05-28,4,0.405,3.8,0,8.8,3.400000000000001,2.8,7.6,1.0,0.0,37.2,2,3,1,0
2022-05-28,1,0.485,4.4,2,9.0,3.400000000000001,3.2,7.8,0.0,0.0,37.0,2,3,0,0
2022-05-28,9,1.018,4.0,0,7.8,3.0000000000000013,3.0,9.4,3.0,0.0,36.6,3,2,1,1
2022-05-28,6,0.792,4.0,0,7.8,5.076000000000002,2.6,9.2,2.0,0.0,37.8,4,1,0,1
2022-05-28,7,1.007,3.6,0,8.4,6.426000000000002,2.8,8.4,2.0,2.0,39.0,1,4,1,0
2022-05-28,5,0.642,3.8,1,7.8,7.826000000000002,3.8,7.0,0.0,0.0,39.8,4,1,0,0
2022-05-28,0,1.136,4.0,1,6.4,8.826000000000002,3.6,5.6,0.0,0.0,41.6,1,4,1,1
2022-05-29,2,0.992,4.6,1,7.0,11.102,4.4,4.2,1.0,0.0,43.8,1,4,0,1
2022-05-29,8,0.74,4.4,0,6.8,9.026000000000002,4.2,4.6,9.0,6.0,44.2,4,1,1,0
2022-05-29,3,0.75,4.2,1,7.0,7.002000000000001,4.6,4.8,0.0,0.0,42.2,4,1,0,1
2022-05-29,4,0.461,4.0,1,8.2,6.552000000000001,4.4,5.0,3.0,0.0,41.8,1,4,1,0
2022-05-29,1,0.406,3.6,0,8.2,5.952000000000001,4.2,6.2,2.0,0.0,40.8,2,3,0,1
2022-05-29,9,0.393,2.8,0,8.4,5.476000000000001,3.4,6.0,2.0,0.0,40.2,3,2,1,0
2022-05-29,6,0.932,3.0,0,8.8,6.076000000000001,3.0,6.0,0.0,0.0,39.6,4,1,0,1
2022-05-29,7,0.668,3.4,0,8.2,6.350000000000001,2.8,7.4,7.0,7.0,41.0,1,4,1,0
2022-05-29,5,1.05,4.4,0,8.0,6.000000000000002,2.4,8.6,3.0,1.0,41.6,4,1,0,1
2022-05-29,0,0.843,3.8,0,8.8,7.000000000000002,3.0,7.6,5.0,1.0,43.2,1,4,1,0
2022-05-31,0,0.938,4.8,1,7.8,6.800000000000002,3.6,8.2,1.0,0.0,44.2,2,3,0,1
2022-05-31,1,0.871,4.4,0,7.2,6.250000000000002,3.6,8.8,2.0,2.0,41.6,3,2,1,0
2022-05-31,7,0.549,4.6,0,7.4,5.250000000000002,3.6,8.0,0.0,0.0,39.4,2,3,0,1
2022-05-31,5,0.588,3.6,0,6.2,4.650000000000001,3.2,7.4,0.0,0.0,37.6,3,2,1,0
2022-05-31,8,0.792,4.2,1,6.4,3.450000000000001,3.0,9.2,2.0,2.0,35.4,1,4,0,0
2022-05-31,4,0.816,3.0,0,6.8,2.3260000000000014,2.6,9.0,2.0,0.0,32.0,4,1,1,1
2022-05-31,2,0.538,3.6,0,7.2,1.8760000000000008,2.4,8.4,4.0,0.0,32.6,1,4,0,0
2022-05-31,3,0.801,3.2,0,6.2,2.676000000000001,3.6,8.0,0.0,0.0,34.8,4,1,1,1
2022-05-31,9,0.961,4.2,1,7.0,2.276000000000001,3.2,7.8,3.0,0.0,33.6,2,3,0,1
2022-05-31,6,0.742,3.8,0,7.0,2.4760000000000013,3.4,7.6,1.0,1.0,34.2,3,2,1,0
2022-06-01,0,0.833,3.8,0,9.2,2.290000000000002,3.0,8.4,4.0,1.0,36.6,2,3,0,1
2022-06-01,1,0.574,3.4,0,10.0,2.650000000000001,3.6,8.0,1.0,0.0,39.2,3,2,1,0
2022-06-01,7,0.484,3.2,0,10.8,2.5760000000000014,3.0,7.8,0.0,0.0,37.8,2,3,0,0
2022-06-01,5,0.526,2.8,0,11.0,3.702000000000001,4.0,6.8,0.0,0.0,40.4,3,2,1,1
2022-06-01,8,1.009,2.8,3,11.6,3.778000000000002,3.8,5.8,0.0,0.0,40.2,0,5,0,1
2022-06-01,4,0.793,2.8,0,9.6,5.988000000000001,5.2,4.8,7.0,3.0,39.8,5,0,1,0
2022-06-01,2,0.516,3.4,1,8.8,6.2280000000000015,5.4,4.6,5.0,1.0,39.2,0,5,0,1
2022-06-01,3,0.741,3.4,1,10.0,6.702000000000001,4.4,5.0,0.0,0.0,39.8,5,0,1,0
2022-06-01,9,0.412,3.2,0,9.8,6.176000000000001,4.2,5.6,3.0,2.0,39.8,2,3,0,0
2022-06-01,6,0.604,4.4,2,8.8,6.300000000000002,4.0,5.8,1.0,0.0,39.8,3,2,1,1
2022-06-02,0,0.694,4.6,0,8.0,4.000000000000002,2.6,7.4,0.0,0.0,38.6,3,2,0,1
2022-06-02,1,0.614,4.2,0,7.8,4.200000000000001,2.2,7.6,2.0,0.0,38.2,2,3,1,0
2022-06-02,7,1.214,5.6,2,6.8,3.8000000000000016,3.6,7.4,0.0,0.0,39.2,0,5,0,1
2022-06-02,3,0.743,6.4,1,7.0,3.400000000000001,3.0,8.6,0.0,0.0,38.6,5,0,1,1
2022-06-02,9,0.817,5.8,0,6.6,3.400000000000001,2.8,8.0,1.0,1.0,38.6,2,3,0,1
2022-06-02,6,0.506,6.2,0,7.8,3.200000000000001,3.2,7.0,1.0,0.0,38.4,3,2,1,0
2022-06-03,5,0.485,5.8,0,7.2,2.400000000000001,3.4,7.0,0.0,0.0,38.0,3,2,0,0
2022-06-03,8,0.614,4.4,0,7.4,2.400000000000001,2.6,8.0,2.0,0.0,37.2,2,3,1,1
2022-06-03,1,0.853,3.6,0,6.6,4.400000000000001,2.8,6.8,0.0,0.0,38.8,1,4,0,0
2022-06-03,2,0.963,2.8,0,7.0,4.276000000000002,2.6,7.6,3.0,0.0,38.2,4,1,1,1
2022-06-03,4,0.229,3.2,0,6.8,4.752000000000001,2.0,7.0,2.0,0.0,37.6,3,2,0,0
2022-06-03,9,0.817,4.0,2,8.0,7.002000000000001,2.4,7.4,2.0,0.0,38.8,2,3,1,1
2022-06-03,0,0.479,4.2,0,7.8,6.802000000000001,2.4,5.8,0.0,0.0,39.0,2,3,0,0
2022-06-03,7,0.714,4.2,0,8.6,5.402000000000001,3.0,7.2,0.0,0.0,38.0,3,2,1,1
2022-06-03,3,0.581,4.4,0,8.4,5.926000000000002,4.2,6.8,0.0,0.0,39.4,4,1,0,0
2022-06-03,6,0.984,4.0,0,8.6,5.850000000000001,4.6,7.0,3.0,0.0,40.8,1,4,1,1
2022-06-04,5,0.659,3.4,0,8.4,4.200000000000001,4.0,7.4,3.0,2.0,39.2,2,3,0,0
2022-06-04,8,0.914,3.4,0,8.4,3.200000000000001,4.2,7.4,6.0,1.0,38.0,3,2,1,1
2022-06-04,1,1.218,3.4,0,8.6,3.750000000000001,4.2,6.4,2.0,0.0,38.0,1,4,0,1
2022-06-04,2,0.676,4.0,0,8.2,4.126000000000001,3.4,6.6,1.0,1.0,37.8,4,1,1,0
2022-06-04,4,0.57,4.2,2,8.6,4.876000000000001,3.4,6.8,2.0,0.0,36.8,3,2,0,1
2022-06-04,9,0.612,4.0,0,8.0,1.0,1.0,3.0,1.0,1.0,32.0,2,3,1,0
2022-06-04,0,0.619,5.0,0,7.0,1.5,3.0,6.0,2.0,1.0,37.0,2,3,0,0
2022-06-04,7,0.727,4.0,0,9.0,2.09,2.6666666666666665,7.333333333333333,0.0,0.0,41.0,3,2,1,1
2022-06-04,3,0.53,4.25,0,9.25,3.0675,3.75,6.75,2.0,2.0,45.5,3,2,0,1
2022-06-04,6,0.714,4.8,0,8.4,3.454,4.2,6.8,1.0,1.0,44.2,2,3,1,0
2022-06-05,5,0.429,5.2,0,9.2,3.654,4.8,8.0,0.0,0.0,45.0,4,1,0,1
2022-06-07,1,0.722,4.6,0,10.4,6.18,4.8,7.6,1.0,0.0,45.4,1,4,1,1
2022-06-07,2,0.715,5.6,0,9.8,5.854,6.2,7.8,0.0,0.0,46.0,3,2,0,1
2022-06-07,4,0.628,5.8,0,8.6,5.054,5.2,7.2,3.0,0.0,41.2,2,3,1,0
2022-06-07,5,0.603,5.0,0,8.8,6.054,5.2,7.4,0.0,0.0,43.2,3,2,0,0
2022-06-07,9,0.477,3.8,0,7.6,6.853999999999999,4.8,7.6,1.0,0.0,43.4,2,3,1,1
2022-06-07,7,0.429,3.6,0,6.6,5.728,4.8,7.4,5.0,1.0,42.0,1,4,0,0
2022-06-07,3,0.723,3.4,2,6.2,7.2,4.6,7.4,1.0,0.0,40.0,4,1,1,1
2022-06-08,6,0.657,2.4,0,7.0,8.15,5.2,7.6,0.0,0.0,42.2,2,3,0,1
2022-06-08,1,0.388,2.4,1,8.0,7.276000000000001,4.6,7.2,2.0,1.0,39.4,3,2,1,0
2022-06-08,2,0.525,4.0,0,8.8,6.976000000000001,5.2,6.4,0.0,0.0,39.2,3,2,0,1
2022-06-09,1,1.053,4.8,2,8.0,5.776,5.2,5.6,4.0,1.0,39.6,2,3,1,1
2022-06-09,2,0.689,4.0,0,7.4,5.376,4.6,4.0,8.0,4.0,40.2,4,1,0,0
2022-06-09,4,0.806,4.6,1,7.8,4.926,4.0,4.4,0.0,0.0,39.2,1,4,1,1
2022-06-09,5,0.457,4.8,0,6.6,4.4,4.2,5.0,0.0,0.0,39.8,2,3,0,0
2022-06-09,9,0.985,3.8,0,5.2,4.3,4.4,4.6,3.0,3.0,41.8,3,2,1,1
2022-06-09,8,0.581,3.8,0,6.0,4.354,4.8,6.0,0.0,0.0,43.8,4,1,0,0
2022-06-09,0,1.034,3.6,1,6.6,5.954000000000001,6.2,6.8,3.0,0.0,45.0,1,4,1,1
2022-06-09,7,0.907,3.8,1,6.6,5.654000000000001,6.2,7.2,0.0,0.0,43.8,1,4,0,1
2022-06-09,3,0.576,5.4,0,7.8,6.654000000000001,6.4,6.0,0.0,0.0,45.2,4,1,1,0
2022-06-10,1,0.847,6.0,0,8.6,6.754,5.8,6.2,1.0,0.0,43.4,3,2,0,0
2022-06-10,8,1.01,5.6,2,8.6,6.1,4.6,7.4,3.0,2.0,40.0,2,3,1,1
2022-06-10,6,0.343,6.0,0,7.8,3.9,3.0,7.0,2.0,0.0,37.6,2,3,0,0
2022-06-10,5,0.954,5.8,2,7.6,3.7,3.0,6.8,0.0,0.0,37.8,3,2,1,1
2022-06-10,7,0.949,4.6,1,7.0,3.0,2.2,8.0,1.0,0.0,35.4,3,2,0,1
2022-06-10,4,0.668,4.4,0,7.0,3.0,2.8,9.0,0.0,0.0,36.0,2,3,1,0
2022-06-10,9,0.808,5.0,0,6.4,3.676,3.4,6.6,0.0,0.0,36.2,2,3,0,1
2022-06-10,2,0.558,5.4,0,8.0,2.876,3.0,7.0,4.0,2.0,34.8,3,2,1,0
2022-06-10,3,1.009,5.4,1,7.4,4.676,4.4,6.8,0.0,0.0,37.8,2,3,0,1
2022-06-10,0,0.733,4.8,1,8.2,4.976,5.4,6.6,4.0,2.0,39.4,3,2,1,0
2022-06-11,1,0.753,5.4,0,7.8,4.276,4.8,6.2,3.0,1.0,39.2,2,3,0,1
2022-06-11,8,0.726,4.6,1,8.2,3.8,4.2,7.4,2.0,0.0,39.2,3,2,1,0
2022-06-11,6,0.438,4.8,0,7.4,4.2,4.2,7.2,0.0,0.0,40.6,1,4,0,0
2022-06-11,5,0.894,5.0,0,7.4,2.4,3.0,8.2,0.0,0.0,38.4,4,1,1,1
2022-06-11,7,0.804,5.2,0,6.4,1.2,2.8,7.6,0.0,0.0,36.8,3,2,0,1
2022-06-11,4,0.367,4.0,0,7.0,2.2,2.6,6.8,0.0,0.0,37.2,2,3,1,0
2022-06-11,9,0.547,3.4,1,7.2,2.8,3.0,6.2,3.0,0.0,39.4,2,3,0,1
2022-06-11,2,0.444,3.0,2,7.0,3.076,3.4,6.2,2.0,2.0,37.8,3,2,1,0
2022-06-11,3,0.502,3.4,0,8.2,3.802,3.6,5.2,0.0,0.0,37.0,2,3,0,0
2022-06-11,0,0.89,3.4,0,8.6,4.252,2.8,5.2,0.0,0.0,37.0,3,2,1,1
2022-06-12,1,0.669,4.2,1,8.2,3.4519999999999995,3.4,6.2,7.0,3.0,36.6,3,2,0,0
2022-06-12,8,1.041,4.8,1,8.0,3.252,3.2,6.6,4.0,2.0,35.0,2,3,1,1
2022-06-12,6,1.115,4.8,0,8.2,3.176,3.0,6.8,3.0,2.0,36.0,1,4,0,0
2022-06-12,5,0.957,4.6,0,6.6,2.45,3.0,7.0,5.0,3.0,37.0,4,1,1,1
2022-06-12,7,0.476,5.0,0,6.2,2.8,3.6,8.0,2.0,2.0,39.4,4,1,0,0
2022-06-12,4,1.255,4.2,0,6.4,2.8,2.8,7.4,0.0,0.0,38.2,1,4,1,1
2022-06-12,9,0.642,5.2,1,6.6,2.6,3.0,7.2,2.0,2.0,38.4,3,2,0,0
2022-06-12,2,0.875,5.4,0,7.4,2.226,3.6,7.2,0.0,0.0,37.8,2,3,1,1
2022-06-12,3,0.975,5.6,0,8.4,2.226,3.6,8.0,0.0,0.0,36.6,2,3,0,1
2022-06-12,0,0.859,4.8,0,8.2,1.642,3.4,7.8,1.0,0.0,34.0,3,2,1,0
2022-06-14,2,0.178,6.0,0,8.2,2.368,3.8,7.8,5.0,0.0,35.0,2,3,0,0
2022-06-14,8,0.582,5.2,2,9.6,2.832,5.0,7.0,1.0,0.0,35.6,3,2,1,1
2022-06-14,5,0.603,5.6,0,8.8,3.2060000000000004,4.4,7.0,2.0,2.0,35.8,4,1,0,0
2022-06-14,7,0.73,4.8,0,8.4,3.606,4.4,6.6,4.0,1.0,36.2,1,4,1,1
2022-06-14,1,0.485,5.6,0,8.0,3.99,4.6,6.0,1.0,0.0,37.6,4,1,0,0
2022-06-14,3,0.453,5.0,1,8.6,4.064,5.0,6.0,0.0,0.0,38.4,1,4,1,1
2022-06-15,2,0.87,4.6,1,7.4,4.326,3.6,6.6,2.0,1.0,37.0,1,4,0,1
2022-06-15,8,0.873,3.8,0,7.2,5.126,3.6,7.0,2.0,2.0,38.2,4,1,1,0
2022-06-15,0,0.829,4.8,1,7.6,4.726,3.4,7.2,1.0,1.0,38.4,4,1,0,0
2022-06-15,9,0.984,4.8,1,7.6,6.152,3.6,6.4,4.0,0.0,39.0,1,4,1,1
2022-06-15,5,0.669,4.6,0,6.8,5.5520000000000005,3.6,6.0,2.0,0.0,38.6,3,2,0,0
2022-06-15,7,0.894,4.8,0,7.6,4.590000000000001,4.4,7.2,2.0,2.0,41.2,2,3,1,1
2022-06-15,1,0.746,5.8,0,6.4,3.9900000000000007,5.0,6.8,1.0,0.0,41.2,3,2,0,1
2022-06-15,3,0.531,5.0,1,6.6,3.790000000000001,4.8,6.2,0.0,0.0,40.6,2,3,1,0
2022-06-15,4,0.975,5.2,1,7.4,2.564,4.4,8.0,0.0,0.0,39.4,3,2,0,1
2022-06-15,6,0.768,6.0,1,7.8,4.164,4.2,8.4,6.0,6.0,41.0,2,3,1,0
2022-06-16,2,0.575,6.4,0,6.4,4.2,3.6,7.8,0.0,0.0,39.2,2,3,0,0
2022-06-16,8,0.648,6.8,0,6.6,3.6,2.6,8.2,0.0,0.0,37.4,3,2,1,1
2022-06-16,0,0.739,6.8,0,6.0,4.3,2.6,8.0,0.0,0.0,36.4,3,2,0,1
2022-06-16,9,0.695,6.6,0,6.6,5.3,2.8,7.6,1.0,1.0,37.8,2,3,1,0
2022-06-16,5,0.798,5.4,0,5.6,4.1,2.8,7.4,0.0,0.0,36.4,2,3,0,1
2022-06-16,7,0.35,5.2,1,7.4,3.9,2.8,7.4,0.0,0.0,35.8,3,2,1,0
2022-06-16,1,0.472,4.0,1,8.4,4.1,2.8,7.0,4.0,3.0,36.4,4,1,0,0
2022-06-16,3,0.728,4.6,0,8.8,5.0,3.4,7.0,2.0,1.0,39.2,1,4,1,1
2022-06-16,4,0.586,4.2,0,7.8,3.4,3.6,6.8,3.0,0.0,37.8,3,2,0,1
2022-06-16,6,0.388,4.6,0,8.2,2.6,3.6,6.6,0.0,0.0,37.8,2,3,1,0
2022-06-17,7,0.837,5.0,0,7.0,3.4,4.4,5.2,0.0,0.0,39.8,2,3,0,1
2022-06-17,1,0.441,4.8,0,6.4,6.0,5.6,4.4,5.0,2.0,43.2,3,2,1,0
2022-06-17,5,0.837,4.8,1,6.4,4.4,5.0,5.2,0.0,0.0,40.6,4,1,0,1
2022-06-17,0,0.87,4.4,0,6.4,4.426,4.2,4.6,0.0,0.0,39.4,1,4,1,1
2022-06-17,8,0.742,3.8,1,6.2,4.901999999999999,4.6,4.2,2.0,0.0,38.4,2,3,0,1
2022-06-17,3,0.615,3.0,1,5.6,4.7780000000000005,3.6,4.2,1.0,0.0,35.4,3,2,1,0
2022-06-18,7,0.516,3.4,0,5.4,2.178,2.6,4.8,0.0,0.0,33.2,3,2,0,0
2022-06-18,1,0.715,2.8,0,4.8,2.978,3.2,4.4,0.0,0.0,34.8,2,3,1,1
2022-06-18,5,1.085,2.6,0,5.4,3.152,4.2,4.4,3.0,1.0,36.2,4,1,0,1
2022-06-18,4,0.627,2.8,2,6.4,3.152,3.6,4.4,3.0,3.0,35.4,1,4,1,0
2022-06-18,6,0.65,3.2,1,7.2,4.952,4.6,5.4,1.0,0.0,37.8,3,2,0,0
2022-06-18,9,0.822,2.4,0,8.0,5.228,5.0,5.2,0.0,0.0,36.4,2,3,1,1
2022-06-18,2,1.044,2.4,0,8.2,6.118,5.2,4.2,0.0,0.0,36.0,2,3,0,1
2022-06-18,0,0.583,3.0,0,7.6,5.718,4.8,5.4,3.0,0.0,35.4,3,2,1,0
2022-06-18,8,0.507,3.4,0,7.4,6.8420000000000005,4.8,6.0,0.0,0.0,37.8,2,3,0,0
2022-06-18,3,0.765,3.6,0,6.8,4.766,3.4,6.0,0.0,0.0,36.2,3,2,1,1
2022-06-19,7,0.812,3.6,0,7.4,5.215999999999999,3.4,5.4,0.0,0.0,37.6,3,2,0,1
2022-06-19,1,0.485,3.2,0,7.0,3.726,2.8,5.8,1.0,0.0,37.8,2,3,1,0
2022-06-19,5,0.523,4.6,2,6.8,5.126,4.0,5.2,3.0,3.0,40.2,4,1,0,0
2022-06-19,4,0.78,4.0,0,6.6,3.926,3.6,5.2,4.0,3.0,38.6,1,4,1,1
2022-06-19,6,0.65,3.8,0,7.2,3.976,5.2,4.0,1.0,1.0,38.8,2,3,0,0
2022-06-19,9,0.712,5.4,1,6.0,5.1,4.6,4.8,2.0,0.0,38.8,3,2,1,1
2022-06-19,2,0.797,5.2,0,6.2,7.4,5.2,5.0,0.0,0.0,41.2,2,3,0,1
2022-06-19,0,0.614,4.4,0,5.6,8.2,4.8,4.6,2.0,1.0,42.2,3,2,1,0
2022-06-19,8,0.537,4.6,0,5.2,9.176,5.6,4.6,0.0,0.0,45.2,1,4,0,1
2022-06-19,3,0.5,4.2,0,5.2,8.926,4.0,6.8,2.0,0.0,45.2,4,1,1,0
2022-06-21,6,0.545,2.8,0,5.6,7.0760000000000005,4.4,7.0,1.0,0.0,44.8,0,5,0,0
2022-06-21,8,0.955,3.2,2,5.0,4.376,3.8,8.2,3.0,1.0,42.0,5,0,1,1
2022-06-21,1,1.09,2.0,0,6.2,3.302,3.2,7.2,0.0,0.0,39.6,1,4,0,1
2022-06-21,5,0.312,1.8,0,7.6,3.3260000000000005,3.6,6.4,4.0,4.0,39.0,4,1,1,0
2022-06-21,3,0.754,1.6,0,6.8,4.252000000000001,4.6,4.4,0.0,0.0,39.8,4,1,0,1
2022-06-21,2,0.736,1.4,0,7.8,4.252000000000001,4.2,4.2,3.0,1.0,38.8,1,4,1,0
2022-06-21,9,0.436,1.2,1,8.6,5.852,4.2,3.6,5.0,0.0,40.2,2,3,0,0
2022-06-21,7,0.946,1.8,1,8.4,6.3020000000000005,4.8,4.4,0.0,0.0,40.0,3,2,1,1
2022-06-21,4,0.805,2.6,0,8.0,5.827999999999999,3.8,5.4,0.0,0.0,37.8,1,4,0,0
2022-06-21,0,0.67,2.6,1,8.6,6.052,3.2,5.8,6.0,3.0,37.2,4,1,1,1
2022-06-22,6,0.733,2.6,0,7.8,6.052,4.0,6.6,3.0,0.0,38.4,0,5,0,0
2022-06-22,8,0.883,3.4,1,7.6,5.452,4.2,6.0,0.0,0.0,37.4,5,0,1,1
2022-06-22,1,0.766,2.8,1,7.4,5.452,3.4,6.4,4.0,1.0,37.0,2,3,0,0
2022-06-22,5,0.764,2.6,1,7.4,4.926,3.6,6.2,2.0,0.0,37.4,3,2,1,1
2022-06-22,3,1.107,3.2,1,6.6,3.976,4.4,5.8,0.0,0.0,38.2,4,1,0,1
2022-06-22,2,0.476,4.2,1,6.2,3.7760000000000007,3.4,5.2,0.0,0.0,36.6,1,4,1,0
2022-06-22,9,0.796,3.6,1,7.2,3.3760000000000003,3.4,6.4,0.0,0.0,37.0,2,3,0,1
2022-06-22,7,0.326,4.2,0,7.4,2.34,2.8,6.6,3.0,3.0,38.2,3,2,1,0
2022-06-22,4,0.785,4.2,0,7.8,2.74,2.6,6.0,4.0,1.0,38.6,1,4,0,1
2022-06-22,0,0.841,4.0,0,8.4,2.668,2.2,7.0,1.0,0.0,38.8,4,1,1,0
2022-06-23,3,0.718,3.2,2,8.2,3.668,2.4,6.2,2.0,0.0,40.2,4,1,0,1
2022-06-23,2,0.436,3.0,0,6.6,3.068,2.4,5.6,0.0,0.0,38.8,1,4,1,0
2022-06-23,4,0.587,2.6,0,6.6,2.528,2.4,5.6,2.0,2.0,36.8,2,3,0,0
2022-06-23,0,0.853,2.0,0,4.4,2.528,2.2,5.6,0.0,0.0,36.2,3,2,1,1
2022-06-24,0,0.768,2.2,0,4.0,2.2,1.4,5.4,7.0,2.0,34.4,3,2,0,1
2022-06-24,1,0.622,3.6,1,5.4,1.6,1.6,6.6,8.0,0.0,36.2,2,3,1,0
2022-06-24,9,0.466,3.2,0,6.4,1.6,1.2,7.0,3.0,0.0,36.4,4,1,0,0
2022-06-24,5,1.113,3.0,1,7.0,2.0,1.6,6.8,0.0,0.0,37.2,1,4,1,1
2022-06-24,3,0.64,3.4,0,8.6,1.6759999999999995,1.8,7.0,0.0,0.0,36.6,4,1,0,0
2022-06-24,4,0.954,4.4,0,8.8,1.876,3.0,7.2,2.0,0.0,38.6,1,4,1,1
2022-06-24,8,0.836,3.2,2,8.4,2.076,4.0,6.8,2.0,0.0,37.6,2,3,0,0
2022-06-24,7,1.116,3.4,0,8.6,3.426,4.4,6.0,5.0,1.0,38.2,3,2,1,1
2022-06-24,2,0.565,3.8,1,8.0,3.926,4.4,5.8,1.0,0.0,38.2,4,1,0,0
2022-06-24,6,0.763,4.2,0,7.8,4.25,4.2,7.4,2.0,0.0,38.8,1,4,1,1
2022-06-25,0,0.78,3.4,1,8.0,4.25,3.6,7.0,8.0,2.0,37.4,4,1,0,1
2022-06-25,1,0.838,3.0,0,7.6,6.05,3.6,5.8,5.0,2.0,38.6,1,4,1,0
2022-06-25,9,0.58,3.2,0,7.0,5.826,4.0,7.0,2.0,2.0,38.4,3,2,0,0
2022-06-25,5,1.019,2.8,0,6.8,4.926,3.6,7.8,0.0,0.0,37.8,2,3,1,1
2022-06-25,3,0.955,2.4,1,6.2,4.126,4.0,7.6,0.0,0.0,37.2,4,1,0,1
2022-06-25,4,0.715,1.6,0,6.6,4.126,3.8,7.2,9.0,1.0,37.4,1,4,1,0
2022-06-25,8,0.849,2.2,1,6.2,2.126,4.0,9.0,0.0,0.0,36.2,2,3,0,1
2022-06-25,7,0.446,1.8,1,6.8,1.2,3.6,8.2,1.0,1.0,35.4,3,2,1,0
2022-06-25,2,0.677,2.0,1,6.4,2.03,4.6,7.2,6.0,1.0,37.2,3,2,0,1
2022-06-25,6,0.539,1.6,0,6.8,3.856,5.6,6.6,0.0,0.0,39.2,2,3,1,0
2022-06-26,0,0.649,2.0,0,6.4,4.056,6.0,7.0,2.0,0.0,39.4,5,0,0,0
2022-06-26,1,0.845,1.4,0,7.0,4.056,5.0,6.6,3.0,0.0,38.0,0,5,1,1
2022-06-26,9,0.737,2.0,0,7.2,4.656000000000001,4.4,7.4,3.0,2.0,39.0,3,2,0,0
2022-06-26,5,0.809,2.0,2,8.0,4.8260000000000005,4.8,7.8,2.0,0.0,39.8,2,3,1,1
2022-06-26,3,0.97,2.2,1,7.4,3.8,4.0,7.4,0.0,0.0,38.8,4,1,0,1
2022-06-26,4,0.665,2.6,0,7.0,4.0,4.0,7.4,2.0,0.0,38.2,1,4,1,0
2022-06-26,8,0.747,3.0,0,6.6,4.2,4.4,7.8,0.0,0.0,39.2,3,2,0,1
2022-06-26,7,0.432,3.0,0,6.8,3.4,4.4,6.6,0.0,0.0,38.0,2,3,1,0
2022-06-26,2,0.775,4.2,0,6.4,2.564,4.4,6.6,0.0,0.0,38.8,3,2,0,1
2022-06-26,6,0.583,5.6,0,8.6,2.364,4.0,6.6,2.0,2.0,38.6,2,3,1,0
2022-06-28,9,0.321,5.6,0,9.2,5.14,4.2,7.2,3.0,1.0,41.4,2,3,0,0
2022-06-28,2,0.805,5.2,0,10.0,4.54,3.6,7.2,3.0,2.0,41.2,3,2,1,0
2022-06-28,0,0.562,4.8,0,9.0,5.14,4.0,8.4,3.0,0.0,41.6,3,2,0,0
2022-06-28,3,0.695,4.2,0,9.0,5.376,2.8,8.2,1.0,1.0,38.8,2,3,1,1
2022-06-28,5,0.748,3.2,1,7.8,4.976,3.0,9.0,3.0,2.0,38.6,4,1,0,0
2022-06-28,6,0.899,2.8,0,7.2,2.4,3.0,8.6,2.0,0.0,37.2,1,4,1,1
