home_Recent_5_Win,home_Recent_5_Loss,home_OPS,home_BB,home_HBP,home_SO,home_ERA,home_BB_p,home_K,home_IR,home_IS,home_TBF,away_OPS,away_BB,away_HBP,away_SO,away_ERA,away_BB_p,away_K,away_IR,away_IS,away_TBF,home_Team_0,home_Team_1,home_Team_2,home_Team_3,home_Team_4,home_Team_5,home_Team_6,home_Team_7,home_Team_8,home_Team_9,away_Team_0,away_Team_1,away_Team_2,away_Team_3,away_Team_4,away_Team_5,away_Team_6,away_Team_7,away_Team_8,away_Team_9
-0.2985692707480081,0.47180136785537463,0.8677307690073789,-1.9076560321454739,-0.6937152103021833,-0.43725123510296343,-0.15661088556419986,-0.22325579183339345,0.4569465842622617,2.8666711710255766,-0.5887359061643079,0.4018274685244181,-0.6815453666680588,0.8297369711278745,0.6625350379571117,-0.707781665948961,-1.3514750931862827,-0.8046147439376212,-0.7722648922303355,0.0287575023938171,0.2512480239529973,-1.532215022349338,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.3505932410466952,-1.1684749954183284,0.7837894492187721,-0.417335079752411,0.6159675613457156,0.27617468442876275,-0.43265468956813474,-1.3422516015459687,0.6065846483553059,-0.9715022400873811,-0.5887359061643079,-1.1434628110058942,-0.7931592442270168,-0.6298022740464856,2.0137519815900435,0.0015626202434435553,-0.17173406021890592,1.160168755213482,1.1879733441468199,-0.4666189088985465,-0.6133741261967643,0.1915495929132893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.3505932410466952,-1.1684749954183284,0.8898205900043806,-0.6036251988015441,-0.6937152103021833,-0.5799364190093081,0.13545331777924896,0.7092407162604198,-0.29124373620295857,-0.9715022400873811,-0.5887359061643079,0.7452253084200454,-1.300072271473951,-1.1771294909868708,-0.6886819056758204,0.9946446209128096,0.6397152480247755,-0.26876469871459296,-0.018327109008352792,0.5241339136861807,1.9804923242525205,0.8482218272990522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.2985692707480081,0.47180136785537463,-0.02028003507209204,-0.2310449607032784,0.6159675613457156,1.703026523492215,1.2618106251881611,0.7092407162604198,-1.787624377133399,2.386899494636457,1.017577989043723,-0.11326929131901836,0.9787110620214409,1.9243914050086448,0.6625350379571117,-1.2752570949028845,0.5648493892284842,1.160168755213482,-0.31990222229714615,2.505639558855635,-0.6133741261967643,0.3557176515097293,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5260119851493436,-0.3483368137814769,1.6320385755036397,0.7004056345423862,0.6159675613457156,-1.0079919707283442,-0.5879293293203478,0.7092407162604198,0.15767045607617397,3.8262145238038157,3.4270488318557697,0.058429628628793785,2.1134521505375137,-0.6298022740464856,-0.6886819056758204,-0.14030623699503747,-0.5931563944109374,-0.6259980621966117,0.4340355609248366,2.505639558855635,1.1158701741027588,0.6019697394043907,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.1231505266453596,1.2919395494922261,-0.6476309513869419,0.32782539644412023,0.6159675613457156,-0.00919568338392734,-1.2349069949545697,1.0822393194979445,1.6540510970066145,0.46781278907997803,1.017577989043723,-1.1434628110058942,0.9229041232419618,-1.3595718966336656,0.6625350379571117,-0.14030623699503747,-1.4613588536776145,0.44570202824944477,0.4340355609248366,-0.96199532019091,-0.6133741261967643,0.1915495929132893,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-1.9477317825427114,2.1120777311290775,0.7970433418169731,-1.3487856749980753,-0.6937152103021833,-0.5799364190093081,-0.7259512313223153,-0.5962543950709185,-0.7401579284820905,-0.011958887309141656,-0.5887359061643079,-0.19911875129292597,-0.28159563874845955,0.8297369711278745,-0.6886819056758204,-0.14030623699503747,-1.0954821566570259,-0.26876469871459296,-0.018327109008352792,1.0195103249785442,1.1158701741027588,-0.6292907000689136,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-1.1231505266453596,1.2919395494922261,1.446484079128825,0.7004056345423862,0.6159675613457156,0.5615450522414535,0.7984513827529847,-0.5962543950709185,-1.0394340566681788,-0.9715022400873811,-0.5887359061643079,-0.19911875129292597,0.08114946331815365,0.8297369711278745,-0.6886819056758204,-0.707781665948961,0.6916383436415589,0.9815520734724725,0.4340355609248366,-0.4666189088985465,0.2512480239529973,0.8482218272990522,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2.1751744969440465,-1.9886131770551798,1.123972692572599,0.7004056345423862,-0.6937152103021833,0.41885986833510813,-0.4030785677105703,0.8957400178791818,0.7562227124483494,-0.9715022400873811,-0.5887359061643079,0.058429628628793785,-1.4070355708012856,-1.5420143022804609,-0.6886819056758204,-0.14030623699503747,-0.7332280011910971,-0.9832314256786303,-1.0738400055191288,0.0287575023938171,1.1158701741027588,-0.21887055357781215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.2985692707480081,0.47180136785537463,-0.1616548894529034,0.7004056345423862,-0.6937152103021833,2.1310820752112507,0.8292598430212808,-0.7827536966896813,-0.5905198643890464,-0.011958887309141656,-0.5887359061643079,0.23012854857660595,0.0858000415497769,0.0999673485406944,-0.6886819056758204,-0.56591280871048,-1.2319312218825251,-0.09014801697358345,-0.7722648922303355,0.0287575023938171,-0.6133741261967643,-1.0397108465600151,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.5260119851493436,-0.3483368137814769,-0.7139004143779473,0.7004056345423862,-0.6937152103021833,-1.1506771546346897,0.3363244787285405,-0.7827536966896813,-0.7401579284820905,0.46781278907997803,-0.5887359061643079,-0.28496821126683053,0.17881160618224196,-0.9946870853400757,2.0137519815900435,1.7039889071052141,1.7989285455157495,2.053252163918529,-0.9230524488747321,0.0287575023938171,1.1158701741027588,-0.054702494981372154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
